GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ZNF236            18   74535149   74682688    780      58  129118      0.21132      0.41632
MBP               18   74690789   74844774   1145     176  129118     0.068572      0.47267
GALR1             18   74962008   74982098    153      41  129118    -0.076978      0.53068
SALL3             18   76740275   76759770     91      32  129118      0.97436      0.16494
ATP9B             18   76829394   77138283   2149      61  129118      0.27243      0.39264
LOC100996274      18   76904758   76906912      4       2  129118      0.24581      0.40291
NFATC1            18   77155772   77289323   1157     101  129118     -0.80765      0.79035
CTDP1             18   77439801   77514510    590      49  129118      0.77341      0.21964
KCNG2             18   77623668   77659816    240      47  129118     0.026029      0.48962
PQLC1             18   77662420   77711664    225      54  129118     -0.34711      0.63575
HSBP1L1           18   77724582   77730822     33      13  129118     0.069107      0.47245
TXNL4A            18   77732867   77748546     80      33  129118      0.60871      0.27136
RBFA              18   77794346   77810652     92      18  129118      0.25099      0.40091
ADNP2             18   77866915   77898229    181      29  129118      0.17542      0.43038
PARD6G            18   77915115   78005397    419      57  129118      0.42761      0.33447
LOC101928344      19     223866     239827      4       2  129118      0.17596      0.43016
PPAP2C            19     281040     291435     80      30  129118      -2.2872      0.98891
LOC101929060      19     301450     304505     14       5  129118     0.044198      0.48237
MIER2             19     305575     344791    349      38  129118      0.82551      0.20454
THEG              19     361750     376688    185      70  129118      0.75158      0.22615
C2CD4C            19     405443     409170     35      18  129118       1.2348      0.10845
SHC2              19     416583     460996    376      68  129118     0.060077      0.47605
ODF3L2            19     463346     474983     85      25  129118     0.077144      0.46925
MADCAM1           19     496487     505343     59      32  129118     -0.49296      0.68898
TPGS1             19     507497     519654     86      34  129118      0.24168      0.40451
CDC34             19     531720     542087     90      22  129118     0.063363      0.47474
GZMM              19     544034     549920     62      21  129118       1.3206     0.093321
BSG               19     571277     583493    122      25  129118       1.1155      0.13232
HCN2              19     589893     617159    226      72  129118      0.35863      0.35994
POLRMT            19     617223     633665    145      41  129118      0.16715      0.43362
FGF22             19     639901     643824     39      17  129118       0.2984       0.3827
RNF126            19     647526     663313    144      70  129118      0.24138      0.40463
FSTL3             19     676389     683392     30      15  129118     0.061924      0.47531
PRSS57            19     685546     695462    123      24  129118     -0.10932      0.54352
PALM              19     708953     748330    339      71  129118      0.70311      0.24099
MISP              19     750910     764318    114      49  129118      0.90107      0.18378
PTBP1             19     797392     812327    141      47  129118      -1.2433      0.89312
LPPR3             19     812488     821952     71      24  129118      0.55972      0.28783
AZU1              19     827831     832017     30      11  129118      0.37367      0.35432
PRTN3             19     840985     848175     48      22  129118      -1.4101      0.92075
ELANE             19     850989     856246     24      16  129118      -1.9417      0.97391
CFD               19     859665     863624     17       9  129118       -1.789      0.96319
MED16             19     867961     893218    212      61  129118      -1.0707      0.85784
R3HDM4            19     896503     913225    116      45  129118      -0.8117      0.79152
KISS1R            19     917342     921015     16       8  129118       1.8447     0.032544
ARID3A            19     925733     972816    413      69  129118      0.88105      0.18915
WDR18             19     984328     994569     97      18  129118     -0.41458      0.66077
GRIN3B            19    1000437    1009723    106      27  129118     -0.39913       0.6551
TMEM259           19    1009650    1021173    112      25  129118     -0.59879      0.72534
CNN2              19    1026274    1039064    109      27  129118        0.675      0.24984
ABCA7             19    1040102    1065571    172      41  129118      -0.4499      0.67361
HMHA1             19    1065922    1086627    117      31  129118      -1.4204      0.92226
POLR2E            19    1086578    1095391     82      40  129118      -1.5672      0.94146
GPX4              19    1103936    1106787     14       9  129118      -1.6174      0.94711
SBNO2             19    1107633    1174282    413      74  129118     -0.29187      0.61481
STK11             19    1205798    1228434    143      42  129118     -0.22031      0.58719
C19orf26          19    1228059    1237990     50      22  129118      -1.9794      0.97611
ATP5D             19    1241749    1244824     13       9  129118     -0.67529      0.75025
MIDN              19    1248552    1259142     50      22  129118      -1.5795      0.94289
CIRBP             19    1269267    1274809     28      16  129118       1.1261      0.13007
C19orf24          19    1275520    1279243     21      13  129118     -0.56484      0.71391
EFNA2             19    1286153    1301430     69      25  129118     0.075747      0.46981
MUM1              19    1354976    1378430    152      42  129118      0.50409       0.3071
NDUFS7            19    1383526    1395588     93      37  129118        1.001      0.15842
GAMT              19    1397025    1401569     36      14  129118      0.22381      0.41145
DAZAP1            19    1407584    1435683    139      59  129118     -0.71244       0.7619
RPS15             19    1438363    1440494      7       5  129118       1.0565      0.14538
APC2              19    1446269    1473243    166      50  129118       1.4097     0.079321
C19orf25          19    1473200    1479555     41      27  129118       1.6613      0.04833
PCSK4             19    1481427    1490886     77      32  129118        1.299     0.096976
REEP6             19    1491165    1497924     58      17  129118       0.4902        0.312
ADAMTSL5          19    1505017    1513188     52      34  129118      0.49482      0.31036
PLK5              19    1524073    1535455     99      28  129118      0.32062      0.37425
MEX3D             19    1554668    1568057     69      46  129118       1.4539     0.072992
MBD3              19    1576670    1592760     91      37  129118        1.155      0.12405
UQCR11            19    1597154    1605483     42      27  129118     -0.64626      0.74094
TCF3              19    1609289    1652328    284      86  129118       1.5533     0.060176
ONECUT3           19    1753662    1775444    131      44  129118      0.34627      0.36457
ATP8B3            19    1782074    1812275    186      66  129118      0.35107      0.36277
REXO1             19    1815245    1848520    206      60  129118       1.2894     0.098621
KLF16             19    1852398    1863564     52      16  129118        0.503      0.30748
ABHD17A           19    1876975    1885518     30       9  129118       2.3287    0.0099375
SCAMP4            19    1905213    1926012    171      51  129118     0.070686      0.47182
ADAT3             19    1905371    1913446     61      17  129118     0.046881       0.4813
CSNK1G2           19    1941148    1981337    294      46  129118      0.59991      0.27428
BTBD2             19    1985437    2015702    231      59  129118      0.14424      0.44266
MKNK2             19    2037470    2051243     94      42  129118     0.010768       0.4957
MOB3A             19    2071031    2096501    145      56  129118      -1.3742      0.91531
IZUMO4            19    2096422    2099586     46      31  129118        1.161      0.12282
AP3D1             19    2100987    2151556    382      54  129118      -1.6344      0.94892
DOT1L             19    2164148    2232577    507      73  129118     -0.64053      0.73908
PLEKHJ1           19    2233149    2237703     18      11  129118      0.61586      0.26899
SF3A2             19    2236816    2248678     93      34  129118      0.61358      0.26975
AMH               19    2249113    2252072     24      15  129118      -1.0967      0.86362
JSRP1             19    2252250    2256422     29      15  129118      0.94919      0.17126
OAZ1              19    2269520    2273487     45      20  129118      0.61242      0.27013
C19orf35          19    2274631    2282181     46      15  129118     -0.12274      0.54884
LINGO3            19    2289774    2308156    139      47  129118      0.52572      0.29954
LSM7              19    2321520    2328614     64      24  129118       1.1756      0.11988
SPPL2B            19    2328629    2355100    219      51  129118       1.7186     0.042841
TMPRSS9           19    2381507    2426480    412      58  129118     -0.21394       0.5847
TIMM13            19    2425622    2427914     20      11  129118       1.4055     0.079929
LMNB2             19    2428163    2456966    192      41  129118      0.53575      0.29607
GADD45B           19    2476123    2478257     11       7  129118      -1.1315      0.87108
LOC101929097      19    2511216    2513569     18      11  129118      0.71325      0.23785
GNG7              19    2511218    2702746   1479     188  129118     -0.71667      0.76321
DIRAS1            19    2714565    2721390     35      12  129118     -0.25397      0.60024
SLC39A3           19    2729925    2740074     72      30  129118      -1.9778      0.97603
SGTA              19    2754711    2783363    201      41  129118     -0.47024      0.68091
THOP1             19    2785464    2813599    191      51  129118      0.62421      0.26624
ZNF554            19    2819872    2836733    132      30  129118       1.5893     0.055991
ZNF555            19    2841433    2860472     96      25  129118       2.4172    0.0078192
ZNF556            19    2867333    2878515     95      38  129118        1.869     0.030815
ZNF57             19    2900896    2918641    144      26  129118      0.99695      0.15939
LOC101928631      19    2915631    2927514    103      29  129118       1.4255     0.077004
ZNF77             19    2933216    2944969     87      37  129118       1.2111      0.11293
TLE6              19    2977536    2995182    132      37  129118       1.7552     0.039616
TLE2              19    2997636    3047846    361      85  129118       1.7119     0.043462
AES               19    3052908    3062964     55      23  129118      0.98081      0.16334
GNA11             19    3094408    3121468    247      52  129118      0.94925      0.17125
GNA15             19    3136191    3163766    238      43  129118      -1.1973       0.8844
S1PR4             19    3178250    3180335     21      15  129118      0.30959      0.37844
NCLN              19    3185875    3209573    173      31  129118      0.40742      0.34185
CELF5             19    3224701    3297074    427      69  129118      0.15476       0.4385
NFIC              19    3359561    3469215    693     113  129118      0.16937      0.43275
SMIM24            19    3474405    3480540     26      13  129118    -0.094663      0.53771
DOHH              19    3490819    3500938     40      14  129118      0.54674      0.29228
FZR1              19    3506261    3536755    168      49  129118       1.8953     0.029029
MFSD12            19    3538263    3557582    182      64  129118      0.74841      0.22711
C19orf71          19    3538674    3544121     45      25  129118       1.2074      0.11363
HMG20B            19    3572936    3579081     17      11  129118       1.4767     0.069873
GIPC3             19    3585557    3593539     47      19  129118     -0.12691      0.55049
TBXA2R            19    3594504    3606831     76      22  129118      0.89954      0.18418
CACTIN            19    3610626    3626813    128      26  129118    -0.062346      0.52486
PIP5K1C           19    3630179    3700484    401      88  129118      0.49202      0.31135
TJP3              19    3708335    3750811    288      59  129118      0.58346      0.27979
APBA3             19    3750771    3761673     87      33  129118      0.75009       0.2266
MRPL54            19    3762665    3767563     29      13  129118       2.3748    0.0087794
RAX2              19    3769087    3772219     19       9  129118      0.52538      0.29966
MATK              19    3777967    3801810    132      50  129118       2.4673    0.0068071
ZFR2              19    3804022    3869027    417      68  129118    -0.030166      0.51203
ATCAY             19    3880618    3928080    290      79  129118     -0.53222      0.70271
NMRK2             19    3933101    3942414     58      28  129118       1.3334     0.091202
DAPK3             19    3958451    3971097     63      22  129118      -0.1857      0.57366
EEF2              19    3976054    3985477     70      31  129118      0.49501       0.3103
PIAS4             19    4007749    4038067    226      45  129118      0.31812       0.3752
ZBTB7A            19    4045216    4066816     94      35  129118      0.43859      0.33048
MAP2K2            19    4090319    4124126    213      72  129118       1.0884      0.13821
CREB3L3           19    4153598    4173051    120      40  129118      0.21993      0.41296
SIRT6             19    4174106    4182596     46      21  129118      0.78802      0.21534
ANKRD24           19    4182665    4224811    315      59  129118      0.15882      0.43691
EBI3              19    4229540    4237525     63      12  129118     -0.60178      0.72634
CCDC94            19    4247111    4269085    156      23  129118     -0.36186      0.64127
SHD               19    4278598    4290720     86      27  129118      -1.5882      0.94388
TMIGD2            19    4292224    4302428     87      35  129118      -1.1755      0.88011
FSD1              19    4304591    4323843    128      43  129118     -0.49166      0.68852
STAP2             19    4324040    4342783    118      26  129118     -0.34634      0.63546
MPND              19    4343524    4360083    112      43  129118     0.044735      0.48216
SH3GL1            19    4360364    4400565    217      69  129118       1.2772      0.10076
CHAF1A            19    4402660    4443394    199      44  129118      0.67703      0.24919
UBXN6             19    4445003    4457791     81      28  129118      0.60822      0.27152
HDGFRP2           19    4472255    4502223    194      38  129118       0.7222      0.23509
PLIN4             19    4502192    4518529    133      52  129118      0.44434       0.3284
PLIN5             19    4522543    4535208    121      28  129118       -1.098       0.8639
LRG1              19    4537227    4540036     20      12  129118       -1.269      0.89778
SEMA6B            19    4542600    4559771     94      38  129118     -0.91004       0.8186
TNFAIP8L1         19    4639527    4655580     87      29  129118     -0.19896      0.57885
MYDGF             19    4657557    4670415     79      15  129118     -0.31739      0.62452
DPP9              19    4675239    4723855    259      65  129118       -0.873      0.80867
DPP9-AS1          19    4679294    4685960     30      16  129118      -1.5209      0.93586
FEM1A             19    4791728    4795571     12       8  129118      -1.0038      0.84225
TICAM1            19    4815936    4831754     93      31  129118    -0.028837       0.5115
PLIN3             19    4838346    4867780    240      59  129118      -1.0446       0.8519
ARRDC5            19    4890449    4902879     83      26  129118      0.41846      0.33781
UHRF1             19    4909510    4962165    322      73  129118      0.87824      0.18991
KDM4B             19    4969123    5153609   1267     107  129118      -0.5889      0.72204
PTPRS             19    5205514    5340814    876     152  129118      0.91425      0.18029
ZNRF4             19    5455426    5456867     18       8  129118      0.59904      0.27457
SAFB2             19    5587007    5622991    205      53  129118      0.55367       0.2899
SAFB              19    5623046    5668489    200      54  129118      0.25364      0.39989
C19orf70          19    5678425    5680911      8       5  129118     -0.79901      0.78786
HSD11B1L          19    5680776    5688534     18      12  129118      -1.1834      0.88167
RPL36             19    5690272    5691678      8       6  129118      0.84166      0.19999
LONP1             19    5691845    5720463    179      51  129118      -1.2039      0.88569
CATSPERD          19    5720688    5778742    300      87  129118     0.036418      0.48547
PRR22             19    5782971    5784776     13       6  129118       2.3789     0.008683
DUS3L             19    5785151    5791249     48      17  129118       2.3726    0.0088306
NRTN              19    5823818    5828335     26      14  129118     -0.21694      0.58587
FUT6              19    5830637    5839764     71      26  129118     -0.61023      0.72914
FUT3              19    5842899    5851485     58      23  129118      0.16303      0.43525
FUT5              19    5865837    5870551     34      21  129118      0.43448      0.33197
NDUFA11           19    5891287    5904024     94      30  129118      0.67482       0.2499
VMAC              19    5904852    5910263     35      10  129118      0.74285      0.22879
CAPS              19    5913659    5916222     19      11  129118        1.209      0.11333
RANBP3            19    5916150    5978320    282      74  129118      -0.1211      0.54819
RFX2              19    5993175    6110664    655      66  129118      0.16941      0.43274
ACSBG2            19    6135654    6193113    434      41  129118       2.6446    0.0040897
MLLT1             19    6210392    6279959    410      44  129118     -0.16861      0.56695
ACER1             19    6306510    6333640    213      49  129118      0.22494      0.41101
CLPP              19    6361463    6368915     58      16  129118     -0.38742      0.65078
ALKBH7            19    6372444    6375261     17       8  129118     -0.73553      0.76899
PSPN              19    6375305    6375860      5       3  129118      0.71546      0.23716
GTF2F1            19    6379580    6393291    103      30  129118      -1.9263      0.97297
LOC390877         19    6396362    6412415    114      34  129118     -0.16628      0.56603
KHSRP             19    6413115    6424822     82      20  129118      0.69837      0.24247
SLC25A41          19    6426048    6433790     46      19  129118      0.77437      0.21936
SLC25A23          19    6436092    6460232    168      38  129118     -0.12914      0.55138
CRB3              19    6463788    6467232     18      10  129118     -0.60796      0.72839
DENND1C           19    6467218    6481798     92      29  129118      -1.5707      0.94188
TUBB4A            19    6494330    6502595     44      20  129118     -0.46581      0.67932
TNFSF9            19    6531010    6535939     24      15  129118      0.55428      0.28969
CD70              19    6582969    6591163     63      20  129118      0.85256      0.19695
TNFSF14           19    6661264    6670599     52      24  129118      0.12836      0.44893
C3                19    6677846    6720662    288      48  129118      0.28799      0.38668
GPR108            19    6729925    6737633     62      26  129118      -1.2021      0.88534
TRIP10            19    6739693    6751529     63      34  129118     0.035434      0.48587
SH2D3A            19    6752171    6767531     86      22  129118       2.5634    0.0051831
VAV1              19    6772679    6857377    600     134  129118     -0.86243      0.80577
ADGRE1            19    6887560    6940464    455      49  129118     -0.28285      0.61136
LOC729458         19    7019172    7021494      1       1  129118     -0.59417       0.7238
ZNF557            19    7069471    7087979    123      37  129118      -1.3073      0.90445
INSR              19    7112266    7294011   1433     157  129118     -0.53289      0.70295
ARHGEF18          19    7420481    7537371   1028      66  129118      0.32206       0.3737
PEX11G            19    7541756    7555884     85      19  129118     -0.26552       0.6047
C19orf45          19    7562445    7573336     69      20  129118      0.42939      0.33382
ZNF358            19    7580169    7585911     24      14  129118     -0.32349      0.62684
MCOLN1            19    7587496    7598895     60      31  129118      0.18893      0.42507
PNPLA6            19    7599033    7626653    238      53  129118      0.57763      0.28176
CAMSAP3           19    7660774    7683196    104      27  129118     -0.29986      0.61786
XAB2              19    7684411    7694439     74      23  129118      0.25902      0.39781
PET100            19    7694671    7696510     11       5  129118     -0.44013      0.67008
PCP2              19    7696501    7701282     43       8  129118       0.0819      0.46736
STXBP2            19    7701987    7712760     76      30  129118     0.087857        0.465
RETN              19    7733972    7735340     10       5  129118        1.609     0.053803
MCEMP1            19    7741943    7744719     20      14  129118     0.072659      0.47104
TRAPPC5           19    7745707    7747748      9       5  129118      0.61687      0.26866
FCER2             19    7753643    7767036    149      21  129118     -0.64624      0.74094
CLEC4G            19    7793843    7797057     32      18  129118     -0.71643      0.76314
CD209             19    7804879    7812499     70      16  129118      0.70962      0.23897
CLEC4M            19    7828035    7834491     45      13  129118      -1.0737      0.85852
EVI5L             19    7895161    7929862    178      44  129118      -1.0627      0.85605
PRR36             19    7933605    7939326     20       9  129118     -0.83659      0.79859
LRRC8E            19    7953390    7966908     88      29  129118       -1.017      0.84542
MAP2K7            19    7968665    7979363     85      43  129118       1.2592      0.10399
TGFBR3L           19    7981032    7983980      8       5  129118      0.90276      0.18333
SNAPC2            19    7985194    7988136     13       9  129118     -0.43794      0.66929
CTXN1             19    7989381    7991051      6       4  129118       0.2961      0.38358
TIMM44            19    7991603    8008708    118      24  129118     -0.11566      0.54604
ELAVL1            19    8023457    8070529    215      52  129118      0.52064      0.30131
CCL25             19    8117224    8127547     62      25  129118       2.3509    0.0093652
FBN3              19    8130286    8214730    708     106  129118       2.0018     0.022654
CERS4             19    8274217    8327305    383      81  129118     -0.40776      0.65828
CD320             19    8367011    8373439     68      14  129118      0.06343      0.47471
NDUFA7            19    8373492    8386452     73      18  129118     -0.52812      0.70129
RPS28             19    8386384    8387280      4       2  129118     -0.31399      0.62324
KANK3             19    8387468    8408146    163      25  129118      -0.2613      0.60307
ANGPTL4           19    8429011    8439257     39      19  129118       1.0848        0.139
RAB11B            19    8455205    8469318    105      32  129118       1.9629     0.024828
MARCH2            19    8478187    8503901    158      55  129118       1.8819     0.029922
HNRNPM            19    8509460    8554002    262      40  129118       1.4671     0.071177
PRAM1             19    8554940    8567538     73      32  129118      0.55173      0.29057
ZNF414            19    8575462    8579048     18       3  129118     -0.79964      0.78804
MYO1F             19    8585674    8642331    425      84  129118     -0.84067      0.79973
ADAMTS10          19    8645124    8675588    171      71  129118      0.12197      0.45146
ACTL9             19    8807751    8809172      4       2  129118      0.36436       0.3578
OR2Z1             19    8841391    8842335      3       2  129118      0.86131      0.19453
ZNF558            19    8920250    8942972    134      33  129118      0.90117      0.18375
MBD3L1            19    8943074    8954016     54      25  129118    -0.078359      0.53123
MUC16             19    8959516    9092018    893      89  129118     -0.17002       0.5675
OR1M1             19    9203921    9204862      3       2  129118      0.95839      0.16893
OR7G2             19    9212945    9213982      4       1  129118      0.74549      0.22799
OR7G1             19    9225504    9226439      7       3  129118      0.77449      0.21932
OR7G3             19    9236688    9237626     12       4  129118        1.098       0.1361
ZNF317            19    9251056    9274091    157      27  129118     -0.72082      0.76449
OR7D2             19    9296270    9299493     17       7  129118      0.47044      0.31902
OR7D4             19    9324526    9325547      7       4  129118     -0.51673      0.69733
OR7E24            19    9361720    9362739      7       4  129118      -1.2519      0.89469
ZNF699            19    9404246    9420390     73      23  129118      0.40354      0.34327
ZNF559            19    9434448    9461838    148      35  129118      0.66903      0.25174
ZNF559-ZNF177     19    9434902    9493293    305      36  129118      0.94849      0.17144
ZNF177            19    9473696    9493293    111      22  129118       1.0901      0.13783
ZNF266            19    9523102    9546254    147      17  129118      0.66633       0.2526
ZNF560            19    9577031    9609279    162      18  129118     -0.76823      0.77883
ZNF426            19    9638667    9649638     53      19  129118     -0.49057      0.68813
ZNF121            19    9676292    9695209     87      16  129118      -1.8679      0.96912
ZNF561            19    9718002    9731916     89      30  129118     -0.44714      0.67261
ZNF562            19    9759330    9785776    168      45  129118      -0.4075      0.65818
ZNF812            19    9800189    9811493    109      27  129118     -0.75462      0.77476
ZNF846            19    9867845    9896834    148      46  129118      0.18274       0.4275
LOC100505555      19    9898088    9903862     16       9  129118      0.40986      0.34095
FBXL12            19    9920943    9930101     36      19  129118       1.2217       0.1109
UBL5              19    9938556    9940797      6       4  129118      0.29303      0.38475
PIN1              19    9945883    9960365     79      30  129118      0.60224      0.27351
OLFM2             19    9964394   10047070    485      74  129118     0.071851      0.47136
COL5A3            19   10070237   10121147    428      63  129118     -0.18185      0.57215
RDH8              19   10123925   10132954     69      16  129118       -1.625      0.94792
C19orf66          19   10196806   10203928     23      13  129118      0.48802      0.31277
ANGPTL6           19   10203013   10215710     66      39  129118      0.47092      0.31885
PPAN              19   10216899   10221975     34      17  129118      0.94005       0.1736
PPAN-P2RY11       19   10216899   10226065     71      27  129118      0.74534      0.22803
P2RY11            19   10222197   10226065     35      16  129118      0.52581      0.29951
EIF3G             19   10225690   10230599     30      15  129118       0.5681      0.28498
DNMT1             19   10244021   10305783    312      54  129118      0.29604       0.3836
S1PR2             19   10332109   10341948     35      15  129118     -0.96525      0.83279
MRPL4             19   10362640   10370736     42      20  129118     0.095914      0.46179
ICAM1             19   10380707   10397291     95      49  129118      0.13378      0.44679
ICAM4             19   10397643   10399260      5       3  129118       0.2909      0.38556
ICAM5             19   10400655   10407454     29       9  129118     -0.35205       0.6376
ZGLP1             19   10415479   10420233     23      13  129118       1.2075      0.11362
FDX1L             19   10420887   10427241     34      11  129118     0.067283      0.47318
RAVER1            19   10426888   10444314     92      28  129118     -0.64916      0.74188
ICAM3             19   10444452   10450345     48      11  129118     0.020278      0.49191
TYK2              19   10461204   10491248    189      41  129118       1.1743      0.12013
CDC37             19   10501809   10514271     53      26  129118      0.10334      0.45885
PDE4A             19   10527449   10580307    215      46  129118       1.5576     0.059666
KEAP1             19   10596796   10614054     77      20  129118      0.14921      0.44069
S1PR5             19   10623418   10628668     33      19  129118     -0.44481      0.67177
ATG4D             19   10654570   10664099     56      26  129118     -0.99759      0.84076
KRI1              19   10663761   10676702     87      21  129118     0.099289      0.46045
CDKN2D            19   10677138   10679655      5       2  129118       1.1755       0.1199
AP1M2             19   10683347   10697991    103      19  129118      0.22939      0.40928
SLC44A2           19   10713121   10755235    242      42  129118       2.0022     0.022633
ILF3              19   10764937   10803095    192      55  129118       1.1086      0.13381
QTRT1             19   10812112   10824043     63      27  129118       1.1804      0.11892
DNM2              19   10828729   10944169    642      74  129118       1.6925      0.04528
TMED1             19   10942743   10946983     10       6  129118       0.6599      0.25466
C19orf38          19   10947304   10980466    134      42  129118       2.2101      0.01355
CARM1             19   10982253   11033453    261      36  129118       1.3722     0.084997
YIPF2             19   11033444   11039357     35      11  129118       1.4841     0.068891
C19orf52          19   11039424   11040917      8       3  129118      0.71448      0.23747
SMARCA4           19   11071598   11172958    603      69  129118       1.5352     0.062362
LDLR              19   11200037   11244506    309      65  129118      0.99309      0.16033
SPC24             19   11257444   11266563     67      22  129118      0.34215      0.36612
KANK2             19   11274943   11308243    236      45  129118     -0.83212      0.79733
DOCK6             19   11309969   11373168    315      55  129118     -0.85968      0.80502
C19orf80          19   11350295   11352619     12       8  129118    -0.046731      0.51864
TSPAN16           19   11406798   11437672    192      39  129118      0.46027      0.32266
RAB3D             19   11432722   11450344    112      23  129118     -0.29071      0.61436
TMEM205           19   11453452   11457065     11       8  129118      0.96853      0.16639
CCDC159           19   11457160   11465620     34      15  129118      0.48842      0.31263
LPPR2             19   11466062   11476374     32      20  129118     -0.52656      0.70075
SWSAP1            19   11485383   11487627      8       6  129118       1.0938      0.13702
EPOR              19   11487881   11495018     26      17  129118     -0.99509      0.84015
RGL3              19   11504732   11530018    132      29  129118      -1.4837      0.93106
CCDC151           19   11531272   11546853     76      22  129118       2.5459     0.005449
PRKCSH            19   11546111   11561783     85      26  129118      0.98536      0.16222
ELAVL3            19   11562143   11591806    168      43  129118      0.39424       0.3467
ZNF653            19   11594242   11616738    150      30  129118     -0.49731      0.69051
ECSIT             19   11616731   11639987    114      30  129118     -0.74046      0.77049
CNN1              19   11649579   11661139     85      28  129118     -0.58364      0.72027
ELOF1             19   11663858   11670051     15       7  129118      -1.1658      0.87816
ACP5              19   11685475   11689801     26      14  129118     -0.78543       0.7839
ZNF627            19   11708235   11729974    132      28  129118      0.12484      0.45032
ZNF823            19   11832080   11849824     93      21  129118       2.2824     0.011234
ZNF441            19   11877815   11894893    100      13  129118      0.63618      0.26233
ZNF491            19   11909391   11919470     40      16  129118        1.384     0.083174
ZNF440            19   11925099   11946016    130      17  129118       1.1219      0.13095
ZNF439            19   11959541   11980306    127      37  129118      0.88028      0.18935
ZNF69             19   11998633   12025366    143      39  129118    -0.015222      0.50607
ZNF700            19   12035883   12061588    140      30  129118     0.075272         0.47
ZNF763            19   12075796   12091214    108      13  129118     -0.18677      0.57408
ZNF433            19   12125532   12146525     96      32  129118     -0.17682      0.57018
ZNF878            19   12154620   12163782     29       9  129118    -0.046275      0.51845
ZNF844            19   12175546   12188626     55      13  129118       2.3093     0.010463
ZNF20             19   12242165   12251222     37      16  129118      0.45203      0.32563
ZNF625            19   12255705   12267546     39      18  129118      0.64845      0.25835
ZNF136            19   12273872   12300064    108      43  129118      0.58619      0.27888
LOC101060181      19   12358059   12377172     78      22  129118      0.98047      0.16343
ZNF44             19   12358059   12405714    227      38  129118      0.88455       0.1882
ZNF563            19   12428291   12444534     71      19  129118       0.1244       0.4505
ZNF442            19   12460185   12476475    112      12  129118     -0.33428      0.63092
ZNF799            19   12500828   12512088     43      21  129118       1.7009     0.044478
ZNF443            19   12537710   12551926     99      10  129118       1.8182     0.034515
ZNF709            19   12571998   12595632    108      27  129118       1.3701      0.08533
ZNF564            19   12636184   12691789    259      67  129118      0.17907      0.42894
ZNF490            19   12686920   12721623    155      32  129118       1.3459     0.089162
ZNF791            19   12721732   12740676     85      18  129118       1.1674      0.12153
MAN2B1            19   12757322   12777591     78      34  129118       2.5589    0.0052502
WDR83             19   12777618   12786646     43      29  129118        2.049      0.02023
WDR83OS           19   12778881   12780465      7       5  129118       1.6512     0.049351
DHPS              19   12786531   12792701     26      21  129118       1.3948     0.081543
LOC648044         19   12798791   12799230      3       2  129118      0.65353      0.25671
FBXW9             19   12799730   12807649     42      10  129118       1.4428     0.074543
TNPO2             19   12810008   12834838    117      22  129118       1.5909     0.055819
C19orf43          19   12841454   12845529      7       4  129118      -1.2721      0.89832
ASNA1             19   12848306   12859137     31      24  129118      0.33311      0.36952
BEST2             19   12862600   12869272     26      20  129118      0.88761      0.18738
HOOK2             19   12873817   12889248     62      28  129118       1.4577     0.072462
JUNB              19   12902310   12904125      3       2  129118      0.56589      0.28573
PRDX2             19   12907634   12912724     26       9  129118      0.59246      0.27677
RNASEH2A          19   12912863   12924462     69      16  129118       1.2282      0.10968
RTBDN             19   12936291   12946242     32      14  129118       1.2219      0.11088
MAST1             19   12949259   12985766    150      34  129118        1.231      0.10916
DNASE2            19   12986025   12992409     24      14  129118       1.1233      0.13066
KLF1              19   12995236   12998017      5       3  129118       1.1235      0.13061
GCDH              19   13001943   13010813     40      14  129118       2.1545       0.0156
SYCE2             19   13009894   13030116     82      35  129118       1.8382     0.033013
FARSA             19   13033284   13044558     54      27  129118       1.9011     0.028642
CALR              19   13049414   13055304     20      13  129118       1.3528      0.08806
RAD23A            19   13056628   13064457     31      21  129118       1.3599     0.086933
GADD45GIP1        19   13064970   13068068     11       8  129118       1.7384      0.04107
DAND5             19   13080432   13085567     34      26  129118       2.2333     0.012765
NFIX              19   13106584   13209610    434      72  129118       2.4479    0.0071838
LYL1              19   13208002   13213974     36      19  129118       2.1042      0.01768
TRMT1             19   13215714   13227573     50      33  129118     -0.80011      0.78818
NACC1             19   13228813   13251961     94      40  129118     -0.19652       0.5779
STX10             19   13254872   13261188     19      10  129118      -1.7666      0.96135
IER2              19   13261282   13265722     17      10  129118      0.37659      0.35324
CACNA1A           19   13317256   13617274   1974     198  129118     0.088414      0.46477
CCDC130           19   13842574   13874108    163      38  129118       1.2312      0.10913
MRI1              19   13875328   13885096     52      22  129118     -0.45462      0.67531
C19orf53          19   13885257   13889587     41       8  129118      0.44714      0.32739
ZSWIM4            19   13906258   13943068    161      39  129118       1.3176     0.093819
NANOS3            19   13988063   13991571     14       6  129118      -1.5974      0.94491
C19orf57          19   13993168   14016909    125      16  129118     -0.12177      0.54846
CC2D1A            19   14016956   14041693    118      41  129118      0.88257      0.18873
PODNL1            19   14042000   14064204    105      35  129118      0.72169      0.23524
DCAF15            19   14063319   14072256     57      15  129118      0.90534      0.18264
RFX1              19   14072342   14117134    198      39  129118      0.41806      0.33795
RLN3              19   14139017   14141783     14       6  129118      -1.3175      0.90617
IL27RA            19   14142552   14163731    110      26  129118     0.060522      0.47587
