GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
MBD3L1            19    8943074    8954016     54      25  108197      0.69494      0.24355
MUC16             19    8959516    9092018    888      95  108197      0.45812      0.32343
OR1M1             19    9203921    9204862      3       2  108197      -1.0884      0.86178
OR7G2             19    9212945    9213982      4       1  108197     -0.58526      0.72081
OR7G1             19    9225504    9226439      7       3  108197    -0.083595      0.53331
OR7G3             19    9236688    9237626     12       4  108197     -0.27495      0.60832
ZNF317            19    9251056    9274091    152      25  108197     -0.67536      0.75028
OR7D2             19    9296270    9299493     17       7  108197      -1.0621      0.85591
OR7D4             19    9324526    9325547      7       4  108197       1.2546      0.10482
OR7E24            19    9361720    9362739      7       4  108197      -1.7199      0.95728
ZNF699            19    9404246    9420390     71      22  108197     0.028796      0.48851
ZNF559            19    9434448    9461838    147      34  108197     -0.23842      0.59422
ZNF559-ZNF177     19    9434902    9493293    301      35  108197     0.036718      0.48536
ZNF177            19    9473696    9493293    108      21  108197       0.3743      0.35409
ZNF266            19    9523102    9546254    146      17  108197      0.40828      0.34153
ZNF560            19    9577031    9609279    163      18  108197      0.76738      0.22143
ZNF426            19    9638667    9649638     54      20  108197      0.93572      0.17471
ZNF121            19    9676292    9695209     87      16  108197      0.88407      0.18833
ZNF561            19    9718002    9731916     89      30  108197      0.61546      0.26912
ZNF562            19    9759330    9785776    168      45  108197       1.5724     0.057924
ZNF812            19    9800189    9811493    107      26  108197       1.7409     0.040854
ZNF846            19    9867845    9896834    147      46  108197       1.0442       0.1482
LOC100505555      19    9898088    9903862     16       9  108197       1.4933     0.067674
FBXL12            19    9920943    9930101     36      19  108197       1.4355     0.075568
UBL5              19    9938556    9940797      5       3  108197     -0.75693      0.77545
PIN1              19    9945883    9960365     79      30  108197      0.44737       0.3273
OLFM2             19    9964394   10047070    482      71  108197      0.10479      0.45827
COL5A3            19   10070237   10121147    426      60  108197       1.1656      0.12188
RDH8              19   10123925   10132954     69      16  108197     -0.65416       0.7435
C19orf66          19   10196806   10203928     22      12  108197      0.63369      0.26314
ANGPTL6           19   10203013   10215710     65      39  108197     -0.81073      0.79124
PPAN              19   10216899   10221975     34      17  108197     -0.16998      0.56749
PPAN-P2RY11       19   10216899   10226065     71      27  108197   -0.0064318      0.50257
P2RY11            19   10222197   10226065     35      16  108197      0.10265      0.45912
EIF3G             19   10225690   10230599     30      15  108197    -0.094466      0.53763
DNMT1             19   10244021   10305783    310      44  108197      0.83644      0.20145
S1PR2             19   10332109   10341948     36      16  108197      0.31246      0.37735
MRPL4             19   10362640   10370736     42      20  108197        0.415      0.33907
ICAM1             19   10380707   10397291     94      49  108197       0.4457      0.32791
ICAM4             19   10397643   10399260      5       3  108197       1.0925       0.1373
ICAM5             19   10400655   10407454     29       9  108197      -1.7363      0.95874
ZGLP1             19   10415479   10420233     23      13  108197       1.5563     0.059818
FDX1L             19   10420887   10427241     33      10  108197       0.7352      0.23111
RAVER1            19   10426888   10444314     92      28  108197      0.26563      0.39526
ICAM3             19   10444452   10450345     48      11  108197      0.92803       0.1767
TYK2              19   10461204   10491248    190      42  108197       1.6611     0.048346
CDC37             19   10501809   10514271     53      26  108197       1.2028      0.11453
PDE4A             19   10527449   10580307    213      45  108197       2.3381    0.0096901
KEAP1             19   10596796   10614054     76      20  108197      0.99759      0.15924
S1PR5             19   10623418   10628668     33      19  108197      0.03019      0.48796
ATG4D             19   10654570   10664099     56      26  108197      -1.4377      0.92475
KRI1              19   10663761   10676702     87      21  108197      -1.4626      0.92821
CDKN2D            19   10677138   10679655      5       2  108197      -2.7636      0.99714
AP1M2             19   10683347   10697991    103      19  108197      -1.4077      0.92039
SLC44A2           19   10713121   10755235    241      42  108197      -1.2116      0.88717
ILF3              19   10764937   10803095    192      55  108197     -0.97646      0.83558
QTRT1             19   10812112   10824043     61      26  108197     -0.75316      0.77432
DNM2              19   10828729   10944169    640      90  108197     -0.49677      0.69032
TMED1             19   10942743   10946983     10       6  108197      0.56349      0.28655
C19orf38          19   10947304   10980466    133      41  108197      0.60309      0.27323
CARM1             19   10982253   11033453    259      36  108197       1.0845      0.13906
YIPF2             19   11033444   11039357     35      11  108197       1.4307     0.076256
C19orf52          19   11039424   11040917      8       3  108197       1.4128     0.078853
SMARCA4           19   11071598   11172958    600      57  108197      0.13276      0.44719
LDLR              19   11200037   11244506    305      64  108197      -1.3534      0.91203
SPC24             19   11257444   11266563     67      22  108197      -1.5707      0.94187
KANK2             19   11274943   11308243    240      47  108197       1.9111     0.027998
DOCK6             19   11309969   11373168    315      55  108197       2.1489     0.015822
C19orf80          19   11350295   11352619     12       8  108197       2.4822    0.0065286
TSPAN16           19   11406798   11437672    191      39  108197      0.49395      0.31067
RAB3D             19   11432722   11450344    110      22  108197      0.39056      0.34806
TMEM205           19   11453452   11457065     11       8  108197    -0.090524      0.53606
CCDC159           19   11457160   11465620     34      15  108197     -0.69403      0.75617
LPPR2             19   11466062   11476374     32      20  108197      0.20964      0.41698
SWSAP1            19   11485383   11487627      8       6  108197      -0.4632      0.67839
EPOR              19   11487881   11495018     26      17  108197     -0.20184      0.57998
RGL3              19   11504732   11530018    131      29  108197      0.98962      0.16118
CCDC151           19   11531272   11546853     76      22  108197       1.1053      0.13452
PRKCSH            19   11546111   11561783     85      26  108197       1.8303       0.0336
ELAVL3            19   11562143   11591806    168      43  108197      0.40693      0.34203
ZNF653            19   11594242   11616738    148      29  108197       1.5037     0.066329
ECSIT             19   11616731   11639987    114      30  108197       1.1331      0.12858
CNN1              19   11649579   11661139     85      28  108197      0.24817        0.402
ELOF1             19   11663858   11670051     14       6  108197      -1.1078      0.86603
ACP5              19   11685475   11689801     26      14  108197      0.42594      0.33507
ZNF627            19   11708235   11729974    132      28  108197       1.3042      0.09608
ZNF823            19   11832080   11849824     92      21  108197        1.039      0.14941
ZNF441            19   11877815   11894893    100      13  108197     -0.58572      0.72097
ZNF491            19   11909391   11919470     39      15  108197      0.61422      0.26953
ZNF440            19   11925099   11946016    128      16  108197      0.35757      0.36033
ZNF439            19   11959541   11980306    127      37  108197     0.032738      0.48694
ZNF69             19   11998633   12025366    145      40  108197      0.41115      0.34048
ZNF700            19   12035883   12061588    138      29  108197      0.86162      0.19445
ZNF763            19   12075796   12091214    107      12  108197      0.89519      0.18534
ZNF433            19   12125532   12146525     94      31  108197      0.30832      0.37892
ZNF878            19   12154620   12163782     29       9  108197      0.97234      0.16544
ZNF844            19   12175546   12188626     55      13  108197       2.0734     0.019066
ZNF20             19   12242165   12251222     37      16  108197      -1.4578      0.92756
ZNF625            19   12255705   12267546     39      18  108197      0.28588      0.38749
ZNF136            19   12273872   12300064    108      43  108197      0.93634      0.17455
LOC101060181      19   12358059   12377172     78      22  108197        2.139     0.016218
ZNF44             19   12358059   12405714    226      38  108197       2.3159     0.010282
ZNF563            19   12428291   12444534     71      19  108197       1.1764      0.11972
ZNF442            19   12460185   12476475    112      12  108197      0.39317       0.3471
ZNF799            19   12500828   12512088     43      21  108197     -0.97019      0.83403
ZNF443            19   12537710   12551926     99      10  108197     -0.19658      0.57792
ZNF709            19   12571998   12595632    108      27  108197   -0.0052799      0.50211
ZNF564            19   12636184   12691789    258      63  108197       1.8463     0.032422
ZNF490            19   12686920   12721623    155      32  108197       2.3681    0.0089401
ZNF791            19   12721732   12740676     86      19  108197       1.7163     0.043056
MAN2B1            19   12757322   12777591     77      34  108197       1.6791     0.046562
WDR83             19   12777618   12786646     42      28  108197      0.34695      0.36431
WDR83OS           19   12778881   12780465      7       5  108197     -0.28842      0.61349
DHPS              19   12786531   12792701     26      21  108197     -0.52875      0.70151
LOC648044         19   12798791   12799230      3       2  108197      0.45015       0.3263
FBXW9             19   12799730   12807649     42      10  108197      0.07595      0.46973
TNPO2             19   12810008   12834838    117      22  108197     -0.27458      0.60818
C19orf43          19   12841454   12845529      7       4  108197   -0.0033813      0.50135
ASNA1             19   12848306   12859137     30      23  108197       1.3686     0.085561
BEST2             19   12862600   12869272     27      21  108197       2.7738    0.0027706
HOOK2             19   12873817   12889248     62      28  108197    -0.080747      0.53218
JUNB              19   12902310   12904125      3       2  108197      -2.4093      0.99201
PRDX2             19   12907634   12912724     26       9  108197       0.6337      0.26314
RNASEH2A          19   12912863   12924462     69      16  108197        1.036      0.15011
RTBDN             19   12936291   12946242     32      14  108197      0.55316      0.29008
MAST1             19   12949259   12985766    149      34  108197     -0.01898      0.50757
DNASE2            19   12986025   12992409     23      14  108197      -1.5457      0.93891
KLF1              19   12995236   12998017      5       3  108197       1.1123      0.13301
GCDH              19   13001943   13010813     40      14  108197      0.69182      0.24453
SYCE2             19   13009894   13030116     82      35  108197      0.23104      0.40864
FARSA             19   13033284   13044558     54      27  108197       1.2527      0.10515
CALR              19   13049414   13055304     20      13  108197       1.3652     0.086091
RAD23A            19   13056628   13064457     31      21  108197       -0.217      0.58589
GADD45GIP1        19   13064970   13068068     11       8  108197     -0.76964      0.77924
DAND5             19   13080432   13085567     33      25  108197     -0.22971      0.59084
NFIX              19   13106584   13209610    434      71  108197      0.24911      0.40164
LYL1              19   13208002   13213974     36      19  108197      0.67725      0.24912
TRMT1             19   13215714   13227573     49      32  108197      0.44829      0.32697
NACC1             19   13228813   13251961     93      39  108197       0.2389      0.40559
STX10             19   13254872   13261188     19      10  108197      0.13708      0.44548
IER2              19   13261282   13265722     17      10  108197      -1.4807      0.93066
CACNA1A           19   13317256   13617274   1964     212  108197       1.1451      0.12608
CCDC130           19   13842574   13874108    162      37  108197   -0.0038067      0.50152
MRI1              19   13875328   13885096     52      22  108197      0.21541      0.41472
C19orf53          19   13885257   13889587     41       8  108197      0.96328       0.1677
ZSWIM4            19   13906258   13943068    159      38  108197      0.33647      0.36826
NANOS3            19   13988063   13991571     14       6  108197     -0.61797       0.7317
C19orf57          19   13993168   14016909    124      15  108197      -1.9236       0.9728
CC2D1A            19   14016956   14041693    120      41  108197       -1.784      0.96279
PODNL1            19   14042000   14064204    106      35  108197       1.5337     0.062554
DCAF15            19   14063319   14072256     57      15  108197      -1.3403      0.90993
RFX1              19   14072342   14117134    196      39  108197     -0.94327      0.82723
RLN3              19   14139017   14141783     14       6  108197      -1.3466      0.91094
IL27RA            19   14142552   14163731    109      26  108197      -1.3244      0.90731
PALM3             19   14164179   14172908     43      25  108197     -0.37492      0.64614
LOC113230         19   14183821   14185874     17      10  108197       -0.672      0.74921
C19orf67          19   14192444   14196607     18      11  108197     0.024113      0.49038
SAMD1             19   14199229   14201232      8       5  108197    -0.070598      0.52814
PRKACA            19   14202500   14228559     93      31  108197     -0.39027      0.65183
ASF1B             19   14230321   14247440     74      22  108197      0.55926      0.28799
ADGRL1            19   14258549   14316997    272      71  108197     -0.50317      0.69258
ADGRE5            19   14491403   14519537    127      63  108197      0.30463      0.38032
DDX39A            19   14519610   14530195     35      22  108197      -1.7383      0.95892
PKN1              19   14544166   14582679    236      73  108197     -0.13085      0.55205
PTGER1            19   14583278   14586174     24      11  108197     -0.99961      0.84125
GIPC1             19   14588571   14606961    127      38  108197     -0.86269      0.80585
DNAJB1            19   14625581   14640087     74      33  108197     -0.24561      0.59701
TECR              19   14640379   14676792    258      50  108197     -0.61081      0.72934
NDUFB7            19   14676890   14682889     43      18  108197      -1.2806      0.89984
CLEC17A           19   14693896   14721956    191      44  108197     -0.10941      0.54356
ADGRE3            19   14730051   14785730    339      57  108197      0.38981      0.34834
ZNF333            19   14800711   14844558    275      42  108197      0.35351      0.36185
ADGRE2            19   14843509   14889353    335      45  108197       1.1139      0.13265
OR7C1             19   14909943   14946188    232      60  108197      0.64815      0.25844
OR7A5             19   14937139   14939276     16      11  108197      0.38943      0.34848
OR7A10            19   14951760   14952689      9       4  108197       1.4591     0.072272
OR7A17            19   14991238   14992167      9       4  108197       0.8551      0.19625
OR7C2             19   15052301   15053260      6       3  108197       1.2968     0.097342
SLC1A6            19   15060845   15121455    521      48  108197       1.7616     0.039067
CCDC105           19   15121539   15134083    112      29  108197     -0.68805      0.75429
CASP14            19   15160291   15169104     67      18  108197      -1.9921      0.97682
OR1I1             19   15197877   15198944     16       6  108197       0.7154      0.23718
SYDE1             19   15218214   15225790     35      15  108197     0.031204      0.48755
ILVBL             19   15225785   15236610     62      24  108197     -0.61147      0.72955
NOTCH3            19   15270444   15311792    230      36  108197     -0.52032      0.69858
EPHX3             19   15337730   15343858     24      17  108197       2.0367     0.020842
BRD4              19   15348301   15443354    386      97  108197      0.69265      0.24426
AKAP8             19   15464332   15490638    125      54  108197     -0.19707      0.57811
AKAP8L            19   15490859   15529916    144      33  108197     -0.20934      0.58291
WIZ               19   15532318   15560767     82      50  108197      -1.7106      0.95642
RASAL3            19   15562435   15575382     40      27  108197       1.0085      0.15661
PGLYRP2           19   15579456   15590315     59      16  108197      0.76629      0.22175
CYP4F22           19   15619336   15663128    244      78  108197      0.94588       0.1721
CYP4F8            19   15726029   15740448    120      23  108197      0.25678      0.39867
CYP4F3            19   15751701   15771570    201      29  108197       1.1576      0.12352
CYP4F12           19   15783567   15807984    275      18  108197       1.6167     0.052969
OR10H2            19   15838834   15839862     12       7  108197       1.2365      0.10813
OR10H3            19   15852203   15853153     10       5  108197        0.962      0.16802
OR10H5            19   15904859   15905806     15       7  108197      0.16568       0.4342
OR10H1            19   15917817   15918936      6       4  108197      0.25156      0.40069
CYP4F2            19   15988834   16008884    133      22  108197     -0.95195      0.82944
CYP4F11           19   16023180   16045676    151      19  108197     -0.33762      0.63217
OR10H4            19   16059818   16060768      9       4  108197      0.19581      0.42238
TPM4              19   16178317   16213815    195      54  108197     -0.52032      0.69858
RAB8A             19   16222490   16244445    122      26  108197      0.65765      0.25538
HSH2D             19   16244838   16269381    121      40  108197     -0.22388      0.58858
CIB3              19   16272179   16284286     64      14  108197      -1.4394      0.92498
FAM32A            19   16296235   16302857     31      14  108197      -1.4967      0.93276
AP1M1             19   16308665   16346156    220      28  108197      -1.2587      0.89593
KLF2              19   16435651   16438345     14       9  108197      0.24409      0.40358
EPS15L1           19   16466055   16582823    572      76  108197      0.18539      0.42646
CALR3             19   16589767   16607015     85      16  108197        -1.03      0.84848
C19orf44          19   16607187   16632180    117      27  108197     -0.59591      0.72438
CHERP             19   16628700   16653341    137      47  108197      -1.1189      0.86841
SLC35E1           19   16660648   16683193     82      25  108197       -0.598      0.72508
MED26             19   16685718   16739015    257      41  108197      -1.0449      0.85198
SMIM7             19   16741562   16770968    150      45  108197       -1.232      0.89103
TMEM38A           19   16771938   16799830    148      40  108197     -0.57755      0.71822
NWD1              19   16830787   16928774    609      89  108197     -0.50888      0.69458
SIN3B             19   16940209   16991166    251      70  108197       1.4018     0.080484
F2RL3             19   16999826   17002830     18      11  108197       0.2292      0.40936
CPAMD8            19   17003762   17137625    861     149  108197      0.60509      0.27256
HAUS8             19   17160571   17186428    194      43  108197      0.70212       0.2413
MYO9B             19   17186591   17324104   1004     112  108197       0.8648      0.19357
USE1              19   17326155   17330638     18      12  108197      0.92833      0.17662
OCEL1             19   17337040   17340028     38      11  108197      0.62914      0.26463
NR2F6             19   17342692   17356744     78      37  108197      0.37933      0.35222
USHBP1            19   17360537   17375605     99      34  108197      0.88378      0.18841
BABAM1            19   17378200   17390162     81      26  108197      0.75673       0.2246
ANKLE1            19   17392454   17398455     51      11  108197     -0.27946      0.61005
ABHD8             19   17402940   17414282     74      27  108197      0.64823      0.25842
MRPL34            19   17413616   17417652     24       7  108197     -0.30708      0.62061
DDA1              19   17420337   17434107     90      25  108197     0.096118      0.46171
ANO8              19   17434032   17445638     45      20  108197    0.0052045      0.49792
GTPBP3            19   17445735   17453540     40      11  108197     -0.51647      0.69724
PLVAP             19   17462264   17488137    163      49  108197       1.2224      0.11078
BST2              19   17502238   17516458    102      21  108197     -0.78902      0.78495
MVB12A            19   17516512   17536141    137      28  108197      -1.3473      0.91105
TMEM221           19   17546318   17559376     68      24  108197     0.027522      0.48902
NXNL1             19   17566234   17571725     36      12  108197     -0.58602      0.72107
SLC27A1           19   17581300   17616977    203      37  108197       1.3549     0.087728
PGLS              19   17622278   17632097     74      28  108197     -0.13499      0.55369
FAM129C           19   17634110   17664648    172      58  108197      0.35559      0.36107
COLGALT1          19   17666511   17693968    184      58  108197     -0.15223       0.5605
UNC13A            19   17712137   17799123    600     122  108197       2.0962     0.018032
MAP1S             19   17830303   17845324    121      27  108197     0.026044      0.48961
FCHO1             19   17858527   17899377    275      49  108197      0.33117      0.37026
B3GNT3            19   17905919   17924385    130      40  108197     -0.20979      0.58308
INSL3             19   17927322   17932383     28      11  108197       1.3939     0.081677
JAK3              19   17935591   17958880    138      57  108197      0.95264      0.17039
RPL18A            19   17970687   17974133     28      12  108197       1.0408      0.14899
SLC5A5            19   17982641   18005983    156      40  108197      -1.3051      0.90407
CCDC124           19   18043824   18054794     59      23  108197       1.5131     0.065132
KCNN1             19   18062111   18110133    249      66  108197       0.9568      0.16934
ARRDC2            19   18111944   18124911     68      23  108197       1.1322      0.12877
IL12RB1           19   18170371   18197806    188      37  108197        1.211      0.11294
MAST3             19   18208585   18262502    331      36  108197       1.1184      0.13169
PIK3R2            19   18263988   18281343     73      26  108197      0.60363      0.27305
IFI30             19   18284590   18288934     20       7  108197       2.5518     0.005358
MPV17L2           19   18303986   18307552     17       6  108197      0.86792      0.19272
RAB3A             19   18307609   18314874     33      14  108197      -1.2222      0.88918
PDE4C             19   18318771   18359010    222      49  108197     -0.25754      0.60162
KIAA1683          19   18367906   18385319    155      29  108197     -0.77905      0.78202
JUND              19   18390563   18392432      6       4  108197     -0.77247      0.78008
LSM4              19   18417040   18434001    101      36  108197     -0.29423      0.61571
PGPEP1            19   18451397   18480763    193      58  108197      0.64537      0.25935
GDF15             19   18496968   18499986     20       8  108197     -0.64822      0.74158
LRRC25            19   18501947   18508428     37      12  108197     0.084972      0.46614
SSBP4             19   18529679   18545372     80      33  108197   -0.0087068      0.50347
ISYNA1            19   18545198   18549111     18       9  108197      -1.5324      0.93729
ELL               19   18553473   18632937    438      47  108197     -0.12879      0.55124
FKBP8             19   18642568   18654887     69      21  108197       1.3783      0.08406
KXD1              19   18668572   18680197     80      26  108197      0.53852      0.29511
UBA52             19   18674576   18688270     87      20  108197      0.37692      0.35312
C19orf60          19   18699495   18703147     30      14  108197      -1.7306      0.95824
CRLF1             19   18704035   18717660     68      18  108197      -1.5728      0.94212
TMEM59L           19   18723682   18731849     53      20  108197     -0.52993      0.70192
KLHL26            19   18747835   18781308    194      52  108197     -0.47624      0.68305
CRTC1             19   18794425   18893143    525      73  108197     -0.68788      0.75424
COMP              19   18893583   18902114     32      19  108197     -0.14218      0.55653
UPF1              19   18942744   18979039    173      67  108197     0.080951      0.46774
GDF1              19   18979361   19006953    134      52  108197     -0.63547      0.73744
CERS1             19   18979361   19007396    134      52  108197     -0.63547      0.73744
COPE              19   19010323   19030199     95      33  108197     -0.17188      0.56823
DDX49             19   19030484   19039442     45      20  108197      0.89368      0.18575
HOMER3            19   19040010   19052041     54      29  108197     -0.48292      0.68542
SUGP2             19   19101697   19144861    245      35  108197       1.2702      0.10201
ARMC6             19   19144387   19168987    133      28  108197       1.3134      0.09452
SLC25A42          19   19174776   19223839    232      50  108197      0.94791      0.17159
TMEM161A          19   19230425   19249310     89      30  108197      0.27498      0.39167
MEF2B             19   19256376   19281098    148      24  108197       2.5013    0.0061863
MEF2BNB-MEF2B     19   19256376   19303400    287      28  108197         2.64     0.004145
MEF2BNB           19   19287713   19303400     98      24  108197       2.4035    0.0081185
RFXANK            19   19303008   19312678     38      17  108197        1.076      0.14097
NR2C2AP           19   19312223   19314238      7       5  108197       1.3874     0.082659
NCAN              19   19322773   19363061    192      46  108197       1.9855     0.023544
HAPLN4            19   19366450   19373596     36      10  108197       2.3584    0.0091776
TM6SF2            19   19374841   19384074     51      20  108197       3.4839   0.00024709
SUGP1             19   19387320   19431321    206      49  108197       3.2776   0.00052348
MAU2              19   19431496   19469563    205      50  108197       2.9934    0.0013796
GATAD2A           19   19496642   19619741    651      52  108197       3.1968   0.00069491
TSSK6             19   19625028   19626469      3       2  108197       2.3298     0.009909
NDUFA13           19   19626550   19639858     74      22  108197       2.2652     0.011752
YJEFN3            19   19639670   19648393     40      14  108197       2.4322    0.0075035
CILP2             19   19649057   19657468     39      10  108197       1.9099     0.028075
PBX4              19   19672516   19729725    287      26  108197       1.3574     0.087333
LPAR2             19   19734464   19739039     21      13  108197     -0.64057       0.7391
GMIP              19   19740285   19754457     64      33  108197       1.2001      0.11505
ATP13A1           19   19756007   19774512    115      45  108197       1.7466      0.04035
ZNF101            19   19778962   19791735     56      21  108197        1.393      0.08181
ZNF14             19   19821281   19843921    100      25  108197      0.24857      0.40185
ZNF506            19   19896648   19932560    213      43  108197      0.82453      0.20482
ZNF253            19   19976639   20005099    160      41  108197    -0.036108       0.5144
ZNF93             19   20011722   20046382    169      38  108197     -0.70335      0.75908
ZNF682            19   20115227   20150277    208      32  108197    -0.085708      0.53415
ZNF90             19   20188803   20231977    286      48  108197      0.90506      0.18272
ZNF486            19   20278020   20311299    195      29  108197         1.33     0.091752
ZNF737            19   20714067   20748626    257      32  108197      -1.0823      0.86043
ZNF626            19   20802745   20844402    325      33  108197      0.13279      0.44718
ZNF85             19   21106059   21133503    202      19  108197     -0.32676      0.62808
ZNF430            19   21203426   21242852    168      30  108197     -0.33076      0.62959
ZNF714            19   21264953   21307897    235      30  108197     -0.54324      0.70652
ZNF431            19   21324813   21371070    180      45  108197      0.25708      0.39856
ZNF708            19   21473963   21512219    166      29  108197     0.027256      0.48913
ZNF493            19   21579921   21610297    202      38  108197     -0.72525      0.76585
ZNF429            19   21688437   21721079    178      28  108197      -1.3943      0.91838
LOC400682         19   21800852   21839594    342      31  108197      0.49566      0.31007
ZNF100            19   21906417   21950430    289      27  108197     -0.58587      0.72102
ZNF43             19   21987751   22034870    254      37  108197      0.91448      0.18023
ZNF208            19   22148897   22193745    252      35  108197      0.39753      0.34549
ZNF257            19   22235126   22274276    250      18  108197     -0.46769         0.68
ZNF676            19   22361903   22379753     96      19  108197       1.6233     0.052259
ZNF729            19   22469252   22499978     96      36  108197      0.96368       0.1676
ZNF98             19   22573899   22605148    161      28  108197       2.0548     0.019951
ZNF492            19   22817126   22850472    310      22  108197       1.5339     0.062532
ZNF99             19   22934985   22966973    257      20  108197       1.8791     0.030118
ZNF728            19   23157685   23186010    166      30  108197        1.444     0.074369
ZNF730            19   23299777   23330014    142      41  108197       1.8331     0.033395
ZNF91             19   23540498   23578269    204      33  108197     -0.21498      0.58511
ZNF675            19   23835583   23870036    140      33  108197     -0.23084      0.59128
ZNF681            19   23921997   23941693     81      33  108197     -0.27301      0.60758
ZNF254            19   24014991   24312770   1665      79  108197     -0.76184      0.77692
LOC101929206      19   24015249   24016066      4       2  108197   -0.0022255      0.50089
ZNF726            19   24097684   24116769     98      29  108197      0.47554       0.3172
UQCRFS1           19   29698167   29704136     37      18  108197     -0.20931       0.5829
VSTM2B            19   30017491   30055458    312      55  108197      0.81285      0.20815
POP4              19   30097170   30108162     84      26  108197    -0.051482      0.52053
PLEKHF1           19   30156327   30166384     51      17  108197      0.55938      0.28795
C19orf12          19   30189793   30206696     91      27  108197      0.45157      0.32579
CCNE1             19   30302805   30315224     57      28  108197      0.28218       0.3889
URI1              19   30414551   30507519    417      74  108197      -2.1305      0.98343
ZNF536            19   30863328   31048966    960     123  108197       1.3694     0.085437
LOC101927254      19   31640820   31695976    230      43  108197       2.9017    0.0018559
TSHZ3             19   31765851   31840190    367      92  108197      0.20207      0.41993
THEG5             19   32079095   32084456     26       6  108197      -1.3989      0.91908
ZNF507            19   32836514   32878573    173      47  108197      0.56542      0.28589
DPY19L3           19   32896655   32976799    389      59  108197      0.43553      0.33159
PDCD5             19   33072071   33078358     36      16  108197      0.49048       0.3119
ANKRD27           19   33087907   33166102    661      37  108197       1.1393      0.12728
NUDT19            19   33157186   33204702    293      57  108197     -0.19971      0.57915
RGS9BP            19   33166313   33169206     27      11  108197     -0.97415      0.83501
TDRD12            19   33210679   33281714    320      48  108197      0.57186      0.28371
SLC7A9            19   33321417   33360683    252      40  108197      0.43879      0.33041
CEP89             19   33369904   33462930    602      46  108197       -0.191      0.57574
C19orf40          19   33463140   33468401     45      17  108197      0.23883      0.40562
RHPN2             19   33469498   33555824    510      56  108197     -0.42995      0.66638
GPATCH1           19   33571786   33621318    258      31  108197      0.37145      0.35515
WDR88             19   33622949   33667830    239      49  108197       1.6478     0.049693
LRP3              19   33685599   33699773     97      27  108197     -0.19249      0.57632
SLC7A10           19   33699570   33716756    100      49  108197     -0.34717      0.63577
CEBPA             19   33790840   33793430      8       2  108197       1.0037      0.15775
CEBPG             19   33864575   33873592     45      17  108197       1.4601     0.072131
PEPD              19   33877855   34012799   1031      67  108197       1.3719      0.08505
CHST8             19   34112861   34264414   1149     149  108197     -0.84824      0.80185
KCTD15            19   34287751   34306666     95      42  108197     -0.65642      0.74422
LSM14A            19   34663352   34720420    306      35  108197      0.51174      0.30442
KIAA0355          19   34745456   34846471    472      61  108197     -0.29062      0.61433
GPI               19   34855645   34893318    176      60  108197       -0.521      0.69882
PDCD2L            19   34895300   34917073     95      29  108197     -0.84974      0.80227
UBA2              19   34919264   34960798    189      56  108197     -0.78749       0.7845
WTIP              19   34972880   34992085    105      34  108197      -1.3977       0.9189
SCGB2B2           19   35084346   35085490      8       6  108197      -1.2329      0.89119
ZNF302            19   35168553   35177302     50      17  108197     -0.68648      0.75379
ZNF181            19   35225103   35233774     42      26  108197      0.80575      0.21019
ZNF599            19   35248979   35264134     60      30  108197      0.77589      0.21891
ZNF30             19   35417807   35436076    150      28  108197      0.40895      0.34129
ZNF792            19   35447078   35455139     53      21  108197       0.3142      0.37669
GRAMD1A           19   35485688   35517375    208      41  108197       0.8629      0.19409
SCN1B             19   35521555   35531353     57      26  108197       1.5489     0.060704
HPN               19   35531410   35557481    145      37  108197       0.6906      0.24491
FXYD3             19   35606732   35615228     48      17  108197      0.30379      0.38064
LGI4              19   35615417   35626178     72      17  108197      0.25169      0.40064
FXYD1             19   35629693   35633959     19      10  108197     -0.43526      0.66831
FXYD7             19   35634154   35645205     60      30  108197      0.54242      0.29376
FXYD5             19   35645625   35660788    106      30  108197     -0.42565      0.66482
FAM187B           19   35715704   35719628     33      16  108197     -0.26021      0.60265
LSR               19   35739290   35758867    107      32  108197      -1.0256      0.84745
USF2              19   35759896   35770724     52      12  108197     0.022967      0.49084
HAMP              19   35773410   35776046     12       7  108197     -0.40451      0.65708
MAG               19   35782989   35804710    127      54  108197      0.50833      0.30561
CD22              19   35820069   35838264    141      54  108197      0.19164      0.42401
FFAR1             19   35841645   35844764     20      13  108197      0.88905      0.18699
FFAR3             19   35849249   35851391      3       2  108197      0.20639      0.41824
FFAR2             19   35939185   35942669     18      10  108197      0.52435      0.30002
KRTDAP            19   35978226   35981433     15       5  108197     -0.15392      0.56116
DMKN              19   35988119   36004560    111      38  108197      0.48693      0.31315
SBSN              19   36014269   36019253     31      12  108197    -0.098079      0.53907
GAPDHS            19   36024314   36036221     52      21  108197     -0.20948      0.58296
TMEM147           19   36036502   36038429      9       6  108197     -0.69742      0.75723
ATP4A             19   36041095   36054560     67      35  108197       1.5498     0.060593
HAUS5             19   36103646   36116251     63      29  108197     -0.78371      0.78339
RBM42             19   36119980   36128587     39      19  108197      0.25974      0.39753
ETV2              19   36132647   36136007     16       9  108197      0.79938      0.21204
COX6B1            19   36139125   36149686     51      19  108197     -0.19005      0.57536
UPK1A             19   36157418   36169387     77      24  108197      0.60519      0.27252
ZBTB32            19   36195389   36207940     58      27  108197      0.90451      0.18286
KMT2B             19   36208921   36229781     96      39  108197      0.38866      0.34876
IGFLR1            19   36229957   36234075     25      15  108197      0.72049      0.23561
