GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ZSCAN5B           19   56701058   56709207     52      19  121312       1.7076     0.043854
ZSCAN5A           19   56732672   56826208    625     128  121312       -0.394      0.65321
LOC100506374      19   56784111   56821823    207      53  121312     -0.13767      0.55475
ZNF582            19   56886595   56904970    111      52  121312     -0.73849      0.76989
ZNF583            19   56915383   56936400     81      23  121312     -0.97182      0.83443
ZNF667            19   56950693   56988770    187      45  121312      0.81161      0.20851
ZNF471            19   57019212   57041581    117      24  121312       1.0425      0.14859
ZFP28             19   57050317   57068170     95      35  121312       1.3439      0.08949
ZNF470            19   57078401   57099965    124      25  121312      0.66016      0.25457
ZNF71             19   57106664   57135550    179      36  121312      0.86266      0.19416
SMIM17            19   57154527   57168614     96      21  121312    -0.046049      0.51836
ZNF835            19   57173729   57183151     87      17  121312      0.18836       0.4253
PEG3              19   57285730   57352121    275      60  121312     -0.58084      0.71933
ZIM2              19   57285915   57352097    274      64  121312     -0.67554      0.75033
USP29             19   57631509   57643294     73      25  121312      -1.9472      0.97425
ZIM3              19   57645464   57656570     97      29  121312      -0.6625      0.74617
DUXA              19   57663094   57678856    122      39  121312       1.5257     0.063542
ZNF264            19   57702868   57734214    174      48  121312      0.37916      0.35229
AURKC             19   57741750   57746916     38      15  121312       1.9947     0.023039
ZNF805            19   57752053   57774106    143      27  121312        1.617     0.052939
ZNF460            19   57790776   57805436     95      28  121312       1.3625     0.086524
ZNF543            19   57831865   57842144     80      25  121312     0.050472      0.47987
ZNF304            19   57862645   57871266     52      24  121312       1.5365     0.062204
ZNF547            19   57874891   57890927    103      30  121312      0.86111      0.19459
ZNF548            19   57901218   57913919     61      30  121312       1.8326     0.033434
ZNF17             19   57922529   57933307     61      32  121312       1.4895     0.068179
ZNF749            19   57946693   57957291     61      30  121312       2.7221    0.0032434
VN1R1             19   57966542   57968107      5       3  121312       1.2833     0.099695
ZNF772            19   57980954   57988945     55      13  121312     -0.51689      0.69738
ZNF419            19   57999079   58006048     61      14  121312     -0.27701      0.60911
ZNF773            19   58011222   58029772    188      14  121312      0.45594      0.32422
ZNF549            19   58038693   58052244     70      20  121312       1.1306      0.12911
ZNF550            19   58053204   58071231     90      37  121312      0.50523       0.3067
ZNF416            19   58082387   58090266     36      23  121312     0.074035      0.47049
ZIK1              19   58095508   58105256     50      19  121312       1.2321      0.10896
ZNF530            19   58111253   58124090     58      27  121312      0.74518      0.22808
ZNF134            19   58125830   58133636     49      21  121312       1.1036      0.13488
ZNF211            19   58144535   58155409     92       8  121312    -0.085507      0.53407
ZSCAN4            19   58180303   58190520     56      19  121312       0.6425      0.26027
ZNF551            19   58193337   58201179     30      17  121312      0.72371      0.23462
ZNF154            19   58208594   58220579     57      18  121312        1.467     0.071182
ZNF671            19   58231115   58238995     36      18  121312     -0.96732      0.83331
ZNF776            19   58258164   58269527     56      25  121312     -0.71882      0.76388
ZNF586            19   58281020   58291984     54      24  121312     -0.56168      0.71283
ZNF552            19   58318450   58326529     42      18  121312      0.38891      0.34867
ZNF587            19   58331011   58379953    323      65  121312     0.010752      0.49571
ZNF587B           19   58341427   58357606     94      35  121312      0.58023      0.28088
ZNF814            19   58380747   58400442     85      28  121312       1.3661     0.085959
ZNF417            19   58417142   58427978     62      25  121312       2.5809    0.0049275
ZNF418            19   58433252   58446795     67      30  121312       2.7595    0.0028946
ZNF256            19   58452201   58459077     29      16  121312       2.3562    0.0092308
C19orf18          19   58469805   58485902    113      32  121312        1.275      0.10116
ZNF606            19   58488440   58514714    162      28  121312       1.1747      0.12005
ZSCAN1            19   58545434   58565999    106      34  121312     -0.62985       0.7356
ZNF135            19   58570607   58581123     50      15  121312      0.29777      0.38294
ZSCAN18           19   58595204   58629793    302      41  121312     -0.39229      0.65258
ZNF329            19   58637695   58666477    233      38  121312      0.26983      0.39365
ZNF274            19   58694356   58724928    159      51  121312      0.37923      0.35226
ZNF544            19   58739960   58788923    357      48  121312      0.12955      0.44846
ZNF8              19   58790314   58827023    226      66  121312       1.7574     0.039425
ZSCAN22           19   58838385   58853712     81      13  121312       1.0875       0.1384
A1BG              19   58858172   58864865     23      11  121312       1.0745      0.14131
ZNF497            19   58865723   58874214     34      17  121312     -0.60196       0.7264
ZNF837            19   58878990   58892389     68      18  121312      0.93229      0.17559
RPS5              19   58898636   58906171     69      15  121312     -0.33334      0.63056
RNF225            19   58907457   58908446      5       2  121312      0.21874      0.41342
ZNF584            19   58919245   58929694     77      17  121312      0.71233      0.23813
ZNF132            19   58944181   58951589     36      15  121312        0.337      0.36806
ZNF324B           19   58962971   58969199     35      15  121312       0.9001      0.18403
ZNF324            19   58978412   58984945     27      18  121312    -0.030697      0.51224
ZNF446            19   58985910   58992601     38      19  121312      0.62071       0.2674
SLC27A5           19   59009700   59023432     57      24  121312     -0.16671       0.5662
ZBTB45            19   59024897   59031845     26      19  121312      0.13831        0.445
TRIM28            19   59055824   59062087     28      18  121312       1.2582      0.10416
CHMP2A            19   59062933   59066495     16      11  121312    -0.008731      0.50348
UBE2M             19   59067079   59070343     19      12  121312       0.7827       0.2169
MZF1              19   59073284   59085757     65      26  121312     -0.36412      0.64212
DEFB125           20      68351      77296     35      25  121312      0.30342      0.38078
DEFB126           20     123194     126392     14       7  121312     -0.69492      0.75645
DEFB127           20     138111     139804     17       3  121312       -0.149      0.55922
DEFB128           20     168527     170264     17      10  121312      -1.5503      0.93947
DEFB129           20     207899     210527     20       6  121312      -1.2957      0.90247
DEFB132           20     238377     241737     38       9  121312       1.8354     0.033222
C20orf96          20     251504     271419    179      32  121312      -2.2503      0.98779
ZCCHC3            20     278204     280965      8       4  121312      -2.4844      0.99351
SOX12             20     306215     310872     27      10  121312      -1.1834      0.88167
NRSN2             20     326789     335512     42      22  121312     -0.89543      0.81472
TRIB3             20     356447     378203    171      54  121312     -0.77769      0.78162
RBCK1             20     388696     411610    173      42  121312     -0.35997      0.64056
TBC1D20           20     416124     443187    136      35  121312      -1.0694      0.85756
CSNK2A1           20     463338     524482    265      54  121312      0.30251      0.38113
TCF15             20     584637     590910     28      15  121312      0.59404      0.27624
SRXN1             20     627259     634014     47      21  121312      -1.9746      0.97584
SCRT2             20     642240     656823     74      35  121312       1.4569     0.072571
SLC52A3           20     740724     756628    155      47  121312      -1.7893      0.96322
FAM110A           20     814354     826922    103      40  121312     -0.59854      0.72526
ANGPT4            20     852763     896977    414      89  121312      0.51704      0.30257
RSPO4             20     939095     982907    338      57  121312       2.2259     0.013009
PSMF1             20    1093872    1149017    282      63  121312       1.1341      0.12837
TMEM74B           20    1161213    1166077     28      20  121312      -1.0475      0.85256
C20orf202         20    1184098    1188918     29      16  121312      0.81524      0.20747
RAD21L1           20    1206707    1235988    135      36  121312     -0.67288      0.74949
SNPH              20    1246948    1289971    246      76  121312      0.97751      0.16416
SDCBP2            20    1290553    1309879    143      56  121312       1.4273     0.076754
FKBP1A            20    1349621    1373816    137      41  121312   -0.0099457      0.50397
NSFL1C            20    1422807    1448345    112      44  121312      0.59608      0.27556
SIRPB2            20    1455236    1472233    115      26  121312       1.2761      0.10097
SIRPD             20    1514897    1539489    145      41  121312     -0.13776      0.55478
SIRPB1            20    1545029    1600720    103      38  121312     0.019293       0.4923
SIRPG             20    1609522    1638425    179      41  121312      0.88208      0.18887
SIRPA             20    1874763    1920540    249      62  121312       1.2013      0.11481
PDYN              20    1959402    1974931    100      29  121312      0.39486      0.34647
STK35             20    2082528    2129201    263      39  121312     -0.20504      0.58123
LOC388780         20    2187574    2193797     34      13  121312      0.21638      0.41435
TGM3              20    2276613    2321725    278      71  121312    -0.037434      0.51493
TGM6              20    2361554    2413399    338      59  121312        1.103      0.13502
SNRPB             20    2442281    2451499     30      13  121312      0.10952       0.4564
ZNF343            20    2462463    2489778    121      37  121312       1.0844      0.13909
TMC2              20    2517253    2622494    742      77  121312      0.21138       0.4163
NOP56             20    2633178    2639039     43      20  121312      0.86801       0.1927
IDH3B             20    2639041    2644865     29      11  121312       1.1212       0.1311
EBF4              20    2673524    2740754    409      62  121312      0.66003      0.25462
CPXM1             20    2774715    2781292     42      22  121312     -0.98229      0.83702
C20orf141         20    2795633    2796476     10       7  121312     -0.36118      0.64102
TMEM239           20    2796585    2797804      5       3  121312      -1.3978      0.91892
PCED1A            20    2815960    2821889     35      17  121312      -1.2214      0.88904
VPS16             20    2821373    2847378    181      32  121312     -0.13106      0.55214
PTPRA             20    2844841    3019316    850      67  121312    -0.058955      0.52351
GNRH2             20    3024268    3026391     10       5  121312     -0.46877      0.68038
MRPS26            20    3026675    3028896     16      11  121312      0.95949      0.16866
OXT               20    3052266    3053163      4       2  121312     -0.47692      0.68329
AVP               20    3063202    3065370     10       6  121312      0.65716      0.25554
UBOX5             20    3088219    3140556    279      47  121312     -0.35644      0.63924
FASTKD5           20    3127165    3140532     72      28  121312     -0.35291      0.63792
LZTS3             20    3143263    3154238     66      33  121312      -1.7434      0.95936
DDRGK1            20    3171012    3185295     94      28  121312    -0.025635      0.51023
ITPA              20    3189514    3204516    106      27  121312      -1.7038      0.95579
SLC4A11           20    3208063    3222109     98      29  121312     -0.34902      0.63646
C20orf194         20    3229948    3388587    974      40  121312      -2.1815      0.98543
ATRN              20    3451665    3631769    921      53  121312       1.1856       0.1179
GFRA4             20    3639939    3644046     24      10  121312      0.34022      0.36685
ADAM33            20    3648620    3662755    121      51  121312      0.59863      0.27471
SIGLEC1           20    3667617    3693213    164      36  121312     0.071669      0.47143
HSPA12B           20    3713317    3733758     96      39  121312      0.28058      0.38952
C20orf27          20    3734146    3749035    105      42  121312     0.039245      0.48435
SPEF1             20    3758151    3762113     16       9  121312       1.5811      0.05693
CENPB             20    3764498    3767337      7       5  121312     0.086995      0.46534
CDC25B            20    3767419    3786765     99      31  121312       1.0481      0.14729
AP5S1             20    3801171    3805954     16       7  121312      0.81469      0.20763
MAVS              20    3827446    3856770    210      84  121312       1.1652      0.12196
PANK2             20    3869486    3904538    193      48  121312      0.31132      0.37778
RNF24             20    3912068    3996216    435      44  121312      0.90034      0.18397
SMOX              20    4129426    4168394    252      44  121312      0.24358      0.40378
ADRA1D            20    4201278    4229659    164      49  121312      0.12478      0.45035
PRNP              20    4666797    4682235     82      27  121312      -2.1345       0.9836
PRND              20    4702556    4709106     60      29  121312      -3.6349      0.99986
RASSF2            20    4760669    4804291    376      63  121312     0.016993      0.49322
SLC23A2           20    4833002    4990939    900     139  121312       1.2929     0.098016
TMEM230           20    5049129    5093736    258      30  121312      -1.2317      0.89097
PCNA              20    5095599    5107268     45      13  121312      -1.7235       0.9576
CDS2              20    5107407    5178533    367      50  121312     -0.84046      0.79967
PROKR2            20    5281711    5297378    183      17  121312      -2.1769      0.98526
GPCPD1            20    5525080    5591672    330      45  121312     -0.47947       0.6842
C20orf196         20    5731043    5844558    741     108  121312     -0.69957       0.7579
CHGB              20    5891974    5906007     79      22  121312     -0.50301      0.69252
TRMT6             20    5918479    5931204     84      21  121312     0.044454      0.48227
MCM8              20    5931298    5975852    308      43  121312       1.2489      0.10585
CRLS1             20    5986739    6020699    155      33  121312      0.76948       0.2208
LRRN4             20    6021192    6034726     75      22  121312      0.41708      0.33831
FERMT1            20    6055492    6104191    365      43  121312     -0.78634      0.78416
BMP2              20    6748745    6760910     56      23  121312      -0.2481      0.59797
HAO1              20    7863631    7921093    341      65  121312      -1.6965      0.95511
TMX4              20    7961713    8000393    209      34  121312     -0.55124      0.70926
PLCB1             20    8112912    8865547   4144     317  121312     -0.83495      0.79813
PLCB4             20    9049357    9461463   1982     205  121312      0.18985      0.42471
LAMP5             20    9495005    9511171    100      30  121312      0.11933      0.45251
PAK7              20    9518037    9819687   1673     168  121312      0.68903       0.2454
ANKEF1            20   10015697   10037407     97      31  121312     -0.70996      0.76114
SNAP25            20   10199477   10288068    444      88  121312     -0.39462      0.65344
MKKS              20   10385428   10414887    163      23  121312     -0.21479      0.58504
SLX4IP            20   10415951   10604551   1021      73  121312     -0.67399      0.74984
JAG1              20   10618332   10654694    193      58  121312       0.2148      0.41496
BTBD3             20   11871377   11907243    186      38  121312      0.77933      0.21789
SPTLC3            20   12989627   13147411   1135      98  121312      0.11969      0.45236
ISM1              20   13202418   13281297    552      85  121312      0.33018      0.37063
TASP1             20   13370036   13619583   1330      69  121312     -0.40819      0.65843
ESF1              20   13694969   13765579    396      53  121312      -1.3206      0.90668
NDUFAF5           20   13765672   13799067    201      48  121312     -0.57465      0.71724
SEL1L2            20   13829635   13975979    761      85  121312     -0.18328      0.57271
MACROD2           20   13976146   16033842  11942     479  121312      0.59626       0.2755
FLRT3             20   14304639   14318313     58      28  121312        1.838     0.033034
KIF16B            20   16252742   16554079   2006     108  121312      -0.9505      0.82907
SNRPB2            20   16710609   16722417     68      24  121312     -0.68023      0.75182
OTOR              20   16728998   16732809     25      14  121312    -0.044216      0.51763
PCSK2             20   17206752   17465223   1625     102  121312       1.5682     0.058422
BFSP1             20   17474550   17549865    469      97  121312      0.83623      0.20151
DSTN              20   17549818   17588887    204      44  121312       1.0482      0.14727
RRBP1             20   17594323   17662934    409     105  121312      0.41476      0.33916
BANF2             20   17674320   17716517    280      41  121312     -0.17478      0.56937
SNX5              20   17922244   17949490    165      29  121312      0.78437      0.21641
MGME1             20   17949534   17971765    107      21  121312      0.69736      0.24279
OVOL2             20   18004796   18039834    245      59  121312       1.0332      0.15075
PET117            20   18118499   18169016    295      62  121312       1.2897     0.098583
CSRP2BP           20   18122868   18169031    262      58  121312       1.3519      0.08821
ZNF133            20   18268872   18297640    147      38  121312      0.64909      0.25814
DZANK1            20   18364011   18447995    487      62  121312       0.4604      0.32261
POLR3F            20   18448033   18465287     97      26  121312       1.0773      0.14067
RBBP9             20   18467184   18477899     47      20  121312       1.0906      0.13772
SEC23B            20   18488188   18542059    344      35  121312       1.2711      0.10184
DTD1              20   18568556   18744561   1194      53  121312      0.30152      0.38151
C20orf78          20   18790372   18810839    131      45  121312        1.875       0.0304
SCP2D1            20   18794370   18795036      5       3  121312      0.12766      0.44921
SLC24A3           20   19193290   19703541   2975     220  121312       0.3647      0.35767
RIN2              20   19738254   19983103   1574     202  121312    -0.034148      0.51362
NAA20             20   19997934   20014273     71      20  121312       0.6755      0.24968
CRNKL1            20   20015005   20036690    140      29  121312       0.2737      0.39216
CFAP61            20   20033158   20341359   1648     121  121312   -2.771e-06          0.5
INSM1             20   20348765   20351593      6       3  121312      0.61443      0.26946
RALGAPA2          20   20370202   20693281   1197      74  121312     -0.20141      0.57981
KIZ               20   21106624   21227260    553      51  121312      0.76699      0.22154
XRN2              20   21283942   21370463    332      43  121312      0.54477      0.29296
NKX2-4            20   21376005   21378047      2       1  121312       0.7862      0.21588
NKX2-2            20   21491655   21494664     12       7  121312      -1.5092      0.93438
PAX1              20   21686297   21699124     38      22  121312       1.1242      0.13047
FOXA2             20   22561642   22566101     19      10  121312       1.7683     0.038507
SSTR4             20   23016057   23017314     14       7  121312     -0.32135      0.62603
THBD              20   23026270   23030301     24      16  121312     -0.68208      0.75241
CD93              20   23059993   23066977     47      23  121312      -1.5879      0.94385
NXT1              20   23331373   23335408     30      15  121312       1.0099      0.15627
GZF1              20   23342769   23353683     54      19  121312     -0.25453      0.60046
NAPB              20   23355156   23402156    286      30  121312      0.25896      0.39783
CSTL1             20   23420322   23425567     33      15  121312     -0.98499      0.83769
CST11             20   23431041   23433482      9       5  121312     -0.94614      0.82796
CST8              20   23471766   23476655     27      10  121312       1.0918      0.13746
CST9L             20   23545369   23549386     39       7  121312     -0.26916      0.60609
CST9              20   23583047   23586610     18       9  121312      -0.8004      0.78826
CST3              20   23608534   23618685     66      16  121312       1.2713      0.10182
CST4              20   23666277   23669662     23      10  121312      -0.4702      0.68089
CST1              20   23728190   23731574     27      15  121312       1.2237      0.11053
CST2              20   23804404   23807312     34      16  121312      0.46358      0.32147
CST5              20   23856572   23860380     33      11  121312     -0.26528       0.6046
GGTLC1            20   23965687   23969475     22      10  121312     -0.82351      0.79489
SYNDIG1           20   24449835   24647253   1048     121  121312      0.21079      0.41653
CST7              20   24929866   24940564    103      23  121312      -1.0856      0.86117
APMAP             20   24943566   24973610    177      34  121312      -1.3342      0.90893
ACSS1             20   24986866   25038818    320      59  121312      -1.0956      0.86338
VSX1              20   25051521   25063015     65      15  121312      -1.1243      0.86956
ENTPD6            20   25176327   25207365    203      44  121312       -1.078      0.85947
PYGB              20   25228706   25278648    433      41  121312     -0.69849      0.75757
ABHD12            20   25275379   25371618    550      38  121312      -1.0814      0.86024
GINS1             20   25388323   25429191    245      42  121312      -1.1485      0.87461
NINL              20   25433333   25566167    727      66  121312      -1.1699      0.87898
NANP              20   25593571   25604648     46      12  121312      -1.3668      0.91416
ZNF337            20   25654744   25677515    111      32  121312      -1.5521      0.93969
DEFB115           20   29845467   29847435     10       6  121312      0.43498      0.33179
DEFB116           20   29891015   29896388     27      13  121312       1.3408     0.089995
DEFB118           20   29956421   29961726     24      12  121312      0.20468      0.41891
DEFB119           20   29964966   29978452     67      24  121312       1.1441      0.12629
DEFB121           20   29992648   30006314     67      16  121312       1.1354       0.1281
DEFB123           20   30028411   30038060     43      14  121312        0.583      0.27995
DEFB124           20   30053309   30060816     24      13  121312       -1.244      0.89324
REM1              20   30063091   30072708     36      20  121312     -0.76224      0.77704
HM13              20   30102213   30158178    230      34  121312     -0.19122      0.57582
ID1               20   30193086   30194318     17      11  121312      0.17086      0.43217
COX4I2            20   30225685   30232837     32      10  121312      0.67567      0.24962
BCL2L1            20   30252261   30311752    207      41  121312      0.42737      0.33456
TPX2              20   30326904   30389605    240      51  121312     0.048398       0.4807
MYLK2             20   30407115   30422500     79      20  121312    -0.018743      0.50748
FOXS1             20   30432103   30433420      7       4  121312      0.58421      0.27954
DUSP15            20   30435441   30458479     92      37  121312      0.84247      0.19976
TTLL9             20   30458440   30532770    275      60  121312     0.029939      0.48806
PDRG1             20   30532758   30556513     80      35  121312      0.24147       0.4046
XKR7              20   30555805   30586256    127      54  121312     0.089205      0.46446
CCM2L             20   30598200   30619984     96      34  121312       0.3946      0.34657
HCK               20   30639991   30689659    234      57  121312     -0.36411      0.64211
TM9SF4            20   30697309   30755061    246      47  121312        0.829      0.20355
PLAGL2            20   30780307   30795546     42      22  121312       1.3778     0.084132
POFUT1            20   30795625   30826467    100      39  121312      0.79906      0.21213
KIF3B             20   30865443   30922814    211      50  121312      0.45594      0.32422
ASXL1             20   30946147   31027122    286      45  121312      0.23099      0.40866
NOL4L             20   31030862   31172875    608      75  121312     -0.08726      0.53477
C20orf203         20   31219427   31261743    213      57  121312      -1.2787      0.89949
COMMD7            20   31290493   31331814    204      26  121312      -1.6103      0.94633
DNMT3B            20   31350191   31397162    285      33  121312     -0.34224      0.63392
MAPRE1            20   31407699   31438211    167      50  121312     -0.78775      0.78458
EFCAB8            20   31451595   31481113    177      32  121312    -0.024243      0.50967
SUN5              20   31571579   31592239    162      24  121312      -1.4958      0.93265
BPIFB2            20   31595384   31611515     98      35  121312     -0.84272      0.80031
BPIFB6            20   31619454   31631853     78      24  121312      0.48077      0.31534
BPIFB3            20   31643230   31661434    118      32  121312      -1.3561      0.91246
BPIFB4            20   31669318   31699557    229      43  121312      -2.0589      0.98025
BPIFA2            20   31749660   31769223    147      15  121312      0.37796      0.35273
BPIFA3            20   31805130   31815612     70      20  121312     -0.40516      0.65732
BPIFA1            20   31823802   31831115     37       9  121312     -0.22588      0.58935
BPIFB1            20   31870941   31897684    132      38  121312      -1.0267      0.84772
CDK5RAP1          20   31946645   31989375    156      49  121312     -0.16174      0.56425
SNTA1             20   31995763   32031698    138      44  121312     -0.94721      0.82823
CBFA2T2           20   32077928   32237837    457     132  121312     -0.35094      0.63718
NECAB3            20   32244893   32262264     49      30  121312     -0.15566      0.56185
C20orf144         20   32250092   32251721      1       1  121312      0.61078      0.27067
ACTL10            20   32254304   32256331      7       3  121312      -2.3926      0.99163
E2F1              20   32263292   32274210     41      27  121312      0.22537      0.41085
PXMP4             20   32290550   32308136     69      20  121312     -0.60718      0.72813
ZNF341            20   32319566   32380075    223      62  121312      -0.8684      0.80741
CHMP4B            20   32399110   32442173    124      49  121312     0.042081      0.48322
RALY              20   32581458   32670991    304      53  121312     -0.55181      0.70946
EIF2S2            20   32676115   32700085     70      31  121312      0.83029      0.20319
ASIP              20   32829188   32857150    105      21  121312       1.5233     0.063848
AHCY              20   32868071   32899608    113      26  121312       2.0872     0.018433
ITCH              20   32951041   33099198    530      51  121312     -0.64405      0.74023
DYNLRB1           20   33104193   33128762     92      39  121312      -1.3075      0.90448
MAP1LC3A          20   33134688   33148149     57      25  121312      0.43282      0.33257
PIGU              20   33148346   33265089    397      59  121312      0.27539      0.39151
TP53INP2          20   33292147   33301240     35      23  121312      -1.1282      0.87039
NCOA6             20   33302578   33413433    355      47  121312      0.67138      0.25099
GGT7              20   33432523   33460661    109      31  121312     -0.19019      0.57542
ACSS2             20   33462766   33515769    196      38  121312      0.44171      0.32935
GSS               20   33516236   33543794     85      26  121312     -0.61458      0.73058
MYH7B             20   33543704   33590240    230      45  121312      -1.3216      0.90686
TRPC4AP           20   33590207   33680618    455      43  121312      -1.0801      0.85995
EDEM2             20   33703160   33735161    195      31  121312     -0.49575      0.68996
PROCR             20   33759740   33803771    204      36  121312     -0.35724      0.63955
MMP24             20   33814539   33864804    203      51  121312       -1.039       0.8506
EIF6              20   33866709   33872619     39      12  121312     -0.85461      0.80362
FAM83C            20   33873534   33880225     29      18  121312     -0.73365      0.76842
UQCC1             20   33890369   33999945    450      53  121312     -0.58499      0.72072
GDF5              20   34021149   34026027     17       6  121312     -0.29759      0.61699
CEP250            20   34042988   34105360    234      39  121312      -0.6104       0.7292
C20orf173         20   34108569   34117481     35      14  121312      -0.7024      0.75879
ERGIC3            20   34129778   34145405     52      14  121312       1.1128       0.1329
SPAG4             20   34203776   34208967     13       8  121312       0.8589       0.1952
CPNE1             20   34213953   34252878    136      20  121312       1.2171      0.11178
RBM12             20   34236847   34252878     60      14  121312       1.1579      0.12346
NFS1              20   34256610   34287287    145      35  121312      0.81269       0.2082
ROMO1             20   34287232   34288902      6       3  121312       2.3947    0.0083173
RBM39             20   34291531   34330258    196      26  121312       1.5781      0.05727
PHF20             20   34359923   34538292    812      39  121312       1.2567      0.10444
SCAND1            20   34541539   34543281      8       5  121312       1.3599     0.086934
CNBD2             20   34556529   34618622    198      43  121312    -0.085286      0.53398
EPB41L1           20   34679426   34820721    502      84  121312     -0.12504      0.54975
AAR2              20   34824339   34844863     64      30  121312     -0.40644      0.65779
DLGAP4            20   34995444   35157040    585     127  121312       1.5646     0.058835
MYL9              20   35169887   35178226     47      32  121312     -0.08201      0.53268
TGIF2             20   35201876   35222355     55      35  121312      0.69459      0.24366
TGIF2-C20orf24    20   35202957   35240960    105      60  121312       1.2848     0.099426
C20orf24          20   35234137   35240960     27      19  121312      0.67511       0.2498
SLA2              20   35240922   35274619    103      62  121312      0.14907      0.44075
NDRG3             20   35280169   35374541    264     112  121312       1.4926     0.067775
DSN1              20   35380194   35402578     58      42  121312      0.63266      0.26348
SOGA1             20   35405845   35492087    285      76  121312     -0.34756      0.63591
TLDC2             20   35504570   35522632     93      35  121312       1.3157     0.094141
SAMHD1            20   35519285   35580246    248      61  121312       1.8396     0.032913
RBL1              20   35624752   35724403    323      87  121312       1.3784     0.084046
MROH8             20   35729629   35807974    343      49  121312       2.3252     0.010031
RPN2              20   35807454   35870026    329      29  121312       2.0752     0.018983
GHRH              20   35879489   35887534     37      16  121312       1.6384     0.050666
MANBAL            20   35918051   35945663    100      40  121312      0.76498      0.22214
SRC               20   35973088   36033835    308      68  121312     -0.32089      0.62585
BLCAP             20   36145819   36156333     38      21  121312     -0.45229      0.67447
NNAT              20   36149607   36152092      5       3  121312      -1.6576       0.9513
CTNNBL1           20   36322357   36500531    737      80  121312       1.7607     0.039147
VSTM2L            20   36531499   36573752    231      54  121312       1.0999      0.13568
TTI1              20   36611419   36661870    189      71  121312        0.327      0.37183
RPRD1B            20   36661864   36756182    375      59  121312        1.011        0.156
TGM2              20   36756863   36794910    223      59  121312      0.60162      0.27371
KIAA1755          20   36838907   36889174    267      41  121312    -0.063834      0.52545
BPI               20   36932552   36965907    231      57  121312       1.3834     0.083274
LBP               20   36974814   37005653    248      51  121312     -0.47728      0.68342
RALGAPB           20   37101486   37207504    412      53  121312      0.74569      0.22793
ADIG              20   37209838   37217104     33      22  121312      0.23878      0.40564
ARHGAP40          20   37230577   37279295    286      58  121312       1.5023     0.066513
SLC32A1           20   37353105   37358015     11       7  121312       2.1984     0.013959
ACTR5             20   37376933   37401089    158      28  121312       1.9165     0.027653
PPP1R16B          20   37434348   37551667    576     102  121312       1.0865      0.13863
FAM83D            20   37554955   37581703    121      25  121312      0.49361      0.31079
DHX35             20   37590981   37668366    303      42  121312      0.54092      0.29428
MAFB              20   39314488   39317880      5       3  121312    -0.093678      0.53732
TOP1              20   39657462   39753127    331      68  121312      0.15573      0.43812
PLCG1             20   39766159   39804359    146      66  121312     -0.29995      0.61789
ZHX3              20   39807089   39928766    495      71  121312      0.16537      0.43433
LPIN3             20   39969495   39989222     98      34  121312      0.74715      0.22749
EMILIN3           20   39988606   39995498     33      12  121312      0.85541      0.19616
CHD6              20   40030741   40247133    968      71  121312       1.2717      0.10173
PTPRT             20   40701392   41818557   6639     418  121312     -0.68653      0.75381
SRSF6             20   42086504   42092245     24      13  121312      0.18827      0.42533
L3MBTL1           20   42136320   42179590    241      53  121312       0.8123      0.20831
SGK2              20   42187566   42214317    164      69  121312      -1.5751      0.94238
IFT52             20   42219574   42275862    299      34  121312     -0.55847      0.71174
MYBL2             20   42295659   42345136    286      46  121312       1.0563      0.14542
GTSF1L            20   42354801   42355647      5       3  121312       1.0276      0.15207
TOX2              20   42543492   42698256    852     154  121312     0.097434      0.46119
JPH2              20   42740337   42816218    474      85  121312      0.10698       0.4574
OSER1             20   42824579   42839702     92      23  121312     -0.54995      0.70882
GDAP1L1           20   42875739   42909557    168      34  121312     -0.89327      0.81414
FITM2             20   42935197   42939889     24      13  121312     -0.36523      0.64253
R3HDML            20   42965798   42979432     85      14  121312      -1.6615      0.95169
HNF4A             20   42984441   43061485    442      98  121312     -0.36715      0.64325
TTPAL             20   43104526   43123244     76      28  121312      0.18868      0.42517
SERINC3           20   43124864   43150726     98      35  121312      0.44903       0.3267
PKIG              20   43160422   43247678    337      55  121312      0.29027      0.38581
ADA               20   43248160   43280376    176      60  121312      0.89694      0.18488
WISP2             20   43343493   43356453     58      25  121312       -1.828      0.96622
KCNK15            20   43374488   43380954     32      16  121312      -1.4401      0.92508
RIMS4             20   43380445   43438979    259      51  121312     -0.87283      0.80862
YWHAB             20   43514240   43537173    118      32  121312       1.5039     0.066309
PABPC1L           20   43538701   43587585    308      52  121312       1.6212     0.052492
TOMM34            20   43570771   43589114     75      31  121312       1.9479     0.025713
STK4              20   43595120   43708600    587      49  121312     -0.88113      0.81088
KCNS1             20   43720950   43729753     44      23  121312     -0.64829       0.7416
WFDC5             20   43738093   43743813     38      19  121312     -0.84711      0.80153
WFDC12            20   43752067   43753106      5       2  121312      -1.0574      0.85483
PI3               20   43803540   43805185     22       6  121312      -2.8717      0.99796
SEMG1             20   43835605   43838414     15       6  121312      -1.5843      0.94344
SEMG2             20   43850010   43853099     18       6  121312     -0.67378      0.74977
SLPI              20   43880880   43883205     17       7  121312     -0.36766      0.64344
MATN4             20   43922086   43937206     83      19  121312     -0.85304      0.80318
RBPJL             20   43935483   43946464     60      23  121312     -0.50381       0.6928
SDC4              20   43953928   43977064    139      27  121312     -0.61082      0.72934
SYS1              20   43988660   44005442     86      23  121312      0.93049      0.17606
TP53TG5           20   44002520   44009937     31      11  121312      0.82923      0.20349
