GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
RAX2              19    3769087    3772219     18       8  107853     -0.71008      0.76117
MATK              19    3777967    3801810    130      49  107853       1.6249     0.052088
ZFR2              19    3804022    3869027    412      71  107853      0.40179      0.34392
ATCAY             19    3880618    3928080    290      79  107853     -0.58645      0.72121
NMRK2             19    3933101    3942414     58      28  107853     -0.10575      0.54211
DAPK3             19    3958451    3971097     63      22  107853      0.94743      0.17171
EEF2              19    3976054    3985477     68      30  107853       2.1251     0.016789
PIAS4             19    4007749    4038067    226      45  107853       1.3278     0.092123
ZBTB7A            19    4045216    4066816     92      33  107853     -0.36418      0.64214
MAP2K2            19    4090319    4124126    211      71  107853      -1.0781      0.85951
CREB3L3           19    4153598    4173051    120      40  107853       2.4203    0.0077542
SIRT6             19    4174106    4182596     44      19  107853       2.3904    0.0084148
ANKRD24           19    4182665    4224811    311      56  107853       1.4237     0.077262
EBI3              19    4229540    4237525     62      12  107853      -1.1027      0.86493
CCDC94            19    4247111    4269085    153      22  107853    -0.079446      0.53166
SHD               19    4278598    4290720     84      26  107853   -0.0084302      0.50336
TMIGD2            19    4292224    4302428     87      35  107853       0.4953       0.3102
FSD1              19    4304591    4323843    127      43  107853      0.91427      0.18029
STAP2             19    4324040    4342783    117      26  107853      0.77789      0.21832
MPND              19    4343524    4360083    111      42  107853     -0.85615      0.80404
SH3GL1            19    4360364    4400565    215      68  107853     -0.31504      0.62363
CHAF1A            19    4402660    4443394    199      44  107853      0.41008      0.34088
UBXN6             19    4445003    4457791     81      28  107853      0.61286      0.26999
HDGFRP2           19    4472255    4502223    193      38  107853     -0.10696      0.54259
PLIN4             19    4502192    4518529    131      51  107853      0.48165      0.31503
PLIN5             19    4522543    4535208    121      28  107853     -0.64693      0.74116
LRG1              19    4537227    4540036     20      12  107853       -1.219      0.88858
SEMA6B            19    4542600    4559771     94      38  107853     -0.20095      0.57963
TNFAIP8L1         19    4639527    4655580     86      28  107853      -1.3842      0.91685
MYDGF             19    4657557    4670415     79      15  107853     -0.72227      0.76494
DPP9              19    4675239    4723855    259      65  107853       1.2478      0.10606
DPP9-AS1          19    4679294    4685960     30      16  107853       1.1212       0.1311
FEM1A             19    4791728    4795571     12       8  107853     -0.37566      0.64641
TICAM1            19    4815936    4831754     93      31  107853      0.99263      0.16044
PLIN3             19    4838346    4867780    239      59  107853       1.0794       0.1402
ARRDC5            19    4890449    4902879     82      25  107853       1.4641     0.071577
UHRF1             19    4909510    4962165    320      74  107853      0.33164      0.37008
KDM4B             19    4969123    5153609   1265      96  107853      0.46215      0.32199
PTPRS             19    5205514    5340814    873     141  107853    -0.040077      0.51598
ZNRF4             19    5455426    5456867     18       8  107853     -0.80865      0.79064
SAFB2             19    5587007    5622991    203      52  107853      0.72544      0.23409
SAFB              19    5623046    5668489    196      52  107853      0.17366      0.43107
C19orf70          19    5678425    5680911      8       5  107853      -1.6938      0.95485
HSD11B1L          19    5680776    5688534     18      12  107853     -0.35711       0.6395
RPL36             19    5690272    5691678      8       6  107853      0.86612      0.19321
LONP1             19    5691845    5720463    178      51  107853     -0.77757      0.78159
CATSPERD          19    5720688    5778742    298      84  107853     -0.11722      0.54666
PRR22             19    5782971    5784776     13       6  107853      0.38469      0.35023
DUS3L             19    5785151    5791249     48      17  107853       1.6815     0.046337
NRTN              19    5823818    5828335     26      14  107853     -0.63356      0.73681
FUT6              19    5830637    5839764     70      26  107853     -0.13217      0.55258
FUT3              19    5842899    5851485     58      23  107853      0.14525      0.44226
FUT5              19    5865837    5870551     34      21  107853         1.19      0.11702
NDUFA11           19    5891287    5904024     94      30  107853       1.1146      0.13251
VMAC              19    5904852    5910263     35      10  107853       1.3726     0.084938
CAPS              19    5913659    5916222     19      11  107853      -1.8113      0.96495
RANBP3            19    5916150    5978320    280      73  107853      -0.4366       0.6688
RFX2              19    5993175    6110664    654      68  107853     -0.47993      0.68436
ACSBG2            19    6135654    6193113    433      44  107853      -0.6822      0.75244
MLLT1             19    6210392    6279959    407      52  107853     -0.84844       0.8019
ACER1             19    6306510    6333640    210      48  107853     -0.48865      0.68745
CLPP              19    6361463    6368915     58      16  107853      -1.5319      0.93722
ALKBH7            19    6372444    6375261     16       7  107853       0.7794      0.21787
PSPN              19    6375305    6375860      4       2  107853        0.583      0.27995
GTF2F1            19    6379580    6393291    101      29  107853      0.65394      0.25657
LOC390877         19    6396362    6412415    114      34  107853     -0.27966      0.61013
KHSRP             19    6413115    6424822     78      18  107853      0.63295      0.26338
SLC25A41          19    6426048    6433790     45      19  107853      0.62863       0.2648
SLC25A23          19    6436092    6460232    167      38  107853      0.97957      0.16365
CRB3              19    6463788    6467232     18      10  107853      0.54736      0.29207
DENND1C           19    6467218    6481798     91      28  107853      0.84373      0.19941
TUBB4A            19    6494330    6502595     43      20  107853     -0.78598      0.78406
TNFSF9            19    6531010    6535939     24      15  107853     0.055254      0.47797
CD70              19    6582969    6591163     62      20  107853       1.6846     0.046035
TNFSF14           19    6661264    6670599     52      24  107853      -1.0563      0.85458
C3                19    6677846    6720662    286      46  107853     -0.12575      0.55004
GPR108            19    6729925    6737633     58      25  107853     -0.43215      0.66718
TRIP10            19    6739693    6751529     62      33  107853      0.51994      0.30155
SH2D3A            19    6752171    6767531     85      21  107853      0.97574       0.1646
VAV1              19    6772679    6857377    594     129  107853      0.16439      0.43471
ADGRE1            19    6887560    6940464    451      52  107853     -0.97513      0.83525
LOC729458         19    7019172    7021494      1       1  107853      0.86772      0.19277
ZNF557            19    7069471    7087979    122      36  107853    -0.087543      0.53488
INSR              19    7112266    7294011   1416     162  107853      0.69273      0.24424
ARHGEF18          19    7420481    7537371   1022      62  107853      -1.2203      0.88882
PEX11G            19    7541756    7555884     85      19  107853     -0.72312       0.7652
C19orf45          19    7562445    7573336     66      18  107853      -0.3759       0.6465
ZNF358            19    7580169    7585911     24      14  107853       1.1844      0.11813
MCOLN1            19    7587496    7598895     60      31  107853      -1.6083      0.94612
PNPLA6            19    7599033    7626653    238      53  107853    -0.036884      0.51471
CAMSAP3           19    7660774    7683196    103      27  107853     -0.14814      0.55888
XAB2              19    7684411    7694439     73      22  107853      -0.9383      0.82595
PET100            19    7694671    7696510     11       5  107853     -0.54007      0.70543
PCP2              19    7696501    7701282     42       7  107853     -0.14345      0.55703
STXBP2            19    7701987    7712760     76      30  107853     -0.36048      0.64076
RETN              19    7733972    7735340     10       5  107853     -0.43253      0.66732
MCEMP1            19    7741943    7744719     20      14  107853     -0.50189      0.69213
TRAPPC5           19    7745707    7747748      9       5  107853      -1.4372      0.92467
FCER2             19    7753643    7767036    148      21  107853     0.086299      0.46561
CLEC4G            19    7793843    7797057     32      18  107853     0.096096      0.46172
CD209             19    7804879    7812499     70      16  107853     -0.39154       0.6523
CLEC4M            19    7828035    7834491     44      12  107853       1.8102      0.03513
EVI5L             19    7895161    7929862    178      44  107853       1.4799     0.069452
PRR36             19    7933605    7939326     21      10  107853      0.53633      0.29587
LRRC8E            19    7953390    7966908     88      29  107853       1.3888     0.082453
MAP2K7            19    7968665    7979363     85      43  107853     -0.17962      0.57127
TGFBR3L           19    7981032    7983980      8       5  107853      0.21099      0.41645
SNAPC2            19    7985194    7988136     13       9  107853      -1.0968      0.86363
CTXN1             19    7989381    7991051      6       4  107853     -0.20297      0.58042
TIMM44            19    7991603    8008708    118      24  107853      0.65392      0.25658
ELAVL1            19    8023457    8070529    215      52  107853      0.47887      0.31602
CCL25             19    8117224    8127547     62      25  107853      0.85606      0.19598
FBN3              19    8130286    8214730    707     106  107853      0.73287      0.23182
CERS4             19    8274217    8327305    383      81  107853      0.46406       0.3213
CD320             19    8367011    8373439     67      14  107853       1.1669      0.12163
NDUFA7            19    8373492    8386452     73      18  107853       1.0033      0.15785
RPS28             19    8386384    8387280      4       2  107853      0.78734      0.21554
KANK3             19    8387468    8408146    161      25  107853      0.75025      0.22655
ANGPTL4           19    8429011    8439257     39      19  107853      0.78172      0.21719
RAB11B            19    8455205    8469318    105      32  107853       1.9304     0.026778
MARCH2            19    8478187    8503901    156      54  107853       2.4157    0.0078524
HNRNPM            19    8509460    8554002    261      37  107853       2.6767    0.0037172
PRAM1             19    8554940    8567538     73      32  107853     -0.58578      0.72099
ZNF414            19    8575462    8579048     18       3  107853      -2.4227       0.9923
MYO1F             19    8585674    8642331    420      85  107853     0.094464      0.46237
ADAMTS10          19    8645124    8675588    169      70  107853     -0.34568      0.63521
ACTL9             19    8807751    8809172      4       2  107853      0.80073      0.21164
OR2Z1             19    8841391    8842335      3       2  107853       0.4937      0.31076
ZNF558            19    8920250    8942972    134      33  107853       1.5567     0.059772
MBD3L1            19    8943074    8954016     54      25  107853     -0.36623       0.6429
MUC16             19    8959516    9092018    888      95  107853    -0.061197       0.5244
OR1M1             19    9203921    9204862      3       2  107853      0.49326      0.31091
OR7G2             19    9212945    9213982      4       1  107853     -0.60437       0.7272
OR7G1             19    9225504    9226439      7       3  107853     0.086113      0.46569
OR7G3             19    9236688    9237626     12       4  107853   -0.0064847      0.50259
ZNF317            19    9251056    9274091    152      25  107853       1.2615      0.10357
OR7D2             19    9296270    9299493     17       7  107853     -0.69693      0.75708
OR7D4             19    9324526    9325547      7       4  107853      0.62316      0.26659
OR7E24            19    9361720    9362739      7       4  107853    -0.033929      0.51353
ZNF699            19    9404246    9420390     70      21  107853      0.37589       0.3535
ZNF559            19    9434448    9461838    147      34  107853      0.62907      0.26465
ZNF559-ZNF177     19    9434902    9493293    300      36  107853      0.64381      0.25985
ZNF177            19    9473696    9493293    107      21  107853      0.72023      0.23569
ZNF266            19    9523102    9546254    145      16  107853      0.48255      0.31471
ZNF560            19    9577031    9609279    163      18  107853      0.46911       0.3195
ZNF426            19    9638667    9649638     53      19  107853       0.1621      0.43561
ZNF121            19    9676292    9695209     87      16  107853     -0.65797      0.74472
ZNF561            19    9718002    9731916     89      30  107853      -0.9084      0.81817
ZNF562            19    9759330    9785776    167      44  107853      0.15791      0.43726
ZNF812            19    9800189    9811493    107      26  107853     -0.56683      0.71458
ZNF846            19    9867845    9896834    147      46  107853    -0.066512      0.52651
LOC100505555      19    9898088    9903862     16       9  107853    -0.047406       0.5189
FBXL12            19    9920943    9930101     36      19  107853      0.74151      0.22919
UBL5              19    9938556    9940797      5       3  107853      0.09301      0.46295
PIN1              19    9945883    9960365     79      30  107853     -0.95475      0.83015
OLFM2             19    9964394   10047070    482      71  107853     -0.30891      0.62131
COL5A3            19   10070237   10121147    426      60  107853      0.98714      0.16179
RDH8              19   10123925   10132954     69      16  107853    0.0042827      0.49829
C19orf66          19   10196806   10203928     22      12  107853      0.55088      0.29086
ANGPTL6           19   10203013   10215710     65      39  107853      0.52306      0.30047
PPAN              19   10216899   10221975     34      17  107853      0.35491      0.36133
PPAN-P2RY11       19   10216899   10226065     71      27  107853       0.6062      0.27219
P2RY11            19   10222197   10226065     35      16  107853      0.71922        0.236
EIF3G             19   10225690   10230599     30      15  107853       1.1223      0.13086
DNMT1             19   10244021   10305783    311      44  107853      0.85642      0.19588
S1PR2             19   10332109   10341948     36      16  107853      0.43749      0.33088
MRPL4             19   10362640   10370736     42      20  107853      0.70628      0.24001
ICAM1             19   10380707   10397291     94      49  107853      -1.0607      0.85559
ICAM4             19   10397643   10399260      5       3  107853      0.44376      0.32861
ICAM5             19   10400655   10407454     29       9  107853      -0.6832      0.75276
ZGLP1             19   10415479   10420233     23      13  107853       1.1229      0.13074
FDX1L             19   10420887   10427241     33      10  107853      0.51309      0.30394
RAVER1            19   10426888   10444314     92      28  107853      0.11267      0.45515
ICAM3             19   10444452   10450345     48      11  107853       1.1991      0.11524
TYK2              19   10461204   10491248    189      41  107853       1.3952     0.081474
CDC37             19   10501809   10514271     53      26  107853       1.2568      0.10442
PDE4A             19   10527449   10580307    215      46  107853       1.1037      0.13487
KEAP1             19   10596796   10614054     76      20  107853     -0.55835       0.7117
S1PR5             19   10623418   10628668     33      19  107853       1.2226      0.11074
ATG4D             19   10654570   10664099     56      26  107853      -1.1557      0.87611
KRI1              19   10663761   10676702     87      21  107853      -1.4452       0.9258
CDKN2D            19   10677138   10679655      5       2  107853     -0.10704      0.54262
AP1M2             19   10683347   10697991    103      19  107853      -2.6221      0.99563
SLC44A2           19   10713121   10755235    241      42  107853      0.13013      0.44823
ILF3              19   10764937   10803095    192      55  107853      -0.2214      0.58761
QTRT1             19   10812112   10824043     62      26  107853       1.2303      0.10929
DNM2              19   10828729   10944169    640      90  107853      0.81831      0.20659
TMED1             19   10942743   10946983     10       6  107853     -0.40885      0.65867
C19orf38          19   10947304   10980466    133      41  107853      0.27855       0.3903
CARM1             19   10982253   11033453    259      36  107853      0.33791      0.36771
YIPF2             19   11033444   11039357     35      11  107853     -0.70668      0.76012
C19orf52          19   11039424   11040917      8       3  107853     0.077863      0.46897
SMARCA4           19   11071598   11172958    601      62  107853      0.27492      0.39169
LDLR              19   11200037   11244506    306      60  107853     -0.02838      0.51132
SPC24             19   11257444   11266563     67      22  107853    -0.042006      0.51675
KANK2             19   11274943   11308243    237      46  107853      0.67341      0.25034
DOCK6             19   11309969   11373168    315      55  107853     -0.39297      0.65283
C19orf80          19   11350295   11352619     12       8  107853      -1.1707      0.87914
TSPAN16           19   11406798   11437672    192      39  107853      -0.3593      0.64032
RAB3D             19   11432722   11450344    110      22  107853      0.82343      0.20513
TMEM205           19   11453452   11457065     11       8  107853      0.63211      0.26366
CCDC159           19   11457160   11465620     33      15  107853      0.88295      0.18863
LPPR2             19   11466062   11476374     32      20  107853      0.50979       0.3051
SWSAP1            19   11485383   11487627      8       6  107853      0.43623      0.33133
EPOR              19   11487881   11495018     26      17  107853     -0.46357      0.67852
RGL3              19   11504732   11530018    131      29  107853       1.0265      0.15232
CCDC151           19   11531272   11546853     76      22  107853      -0.2262      0.58948
PRKCSH            19   11546111   11561783     85      26  107853     -0.94493      0.82765
ELAVL3            19   11562143   11591806    168      43  107853      -1.8283      0.96625
ZNF653            19   11594242   11616738    148      29  107853     -0.73565      0.76903
ECSIT             19   11616731   11639987    114      30  107853      -1.4102      0.92075
CNN1              19   11649579   11661139     85      28  107853      -1.8738      0.96952
ELOF1             19   11663858   11670051     14       6  107853      0.19073      0.42437
ACP5              19   11685475   11689801     26      14  107853     -0.18664      0.57403
ZNF627            19   11708235   11729974    131      27  107853     -0.83242      0.79741
ZNF823            19   11832080   11849824     92      21  107853      -1.4441      0.92565
ZNF441            19   11877815   11894893    100      13  107853      -1.5851      0.94353
ZNF491            19   11909391   11919470     40      16  107853     -0.39285      0.65278
ZNF440            19   11925099   11946016    128      16  107853      -1.8468      0.96762
ZNF439            19   11959541   11980306    127      37  107853      -3.3298      0.99957
ZNF69             19   11998633   12025366    144      39  107853     -0.29205      0.61488
ZNF700            19   12035883   12061588    138      29  107853      0.20889      0.41727
ZNF763            19   12075796   12091214    107      12  107853       1.2524      0.10521
ZNF433            19   12125532   12146525     94      31  107853     -0.86387      0.80617
ZNF878            19   12154620   12163782     29       9  107853      -2.0762      0.98106
ZNF844            19   12175546   12188626     55      13  107853     -0.23302      0.59213
ZNF20             19   12242165   12251222     37      16  107853      0.74775      0.22731
ZNF625            19   12255705   12267546     39      18  107853       0.1892      0.42497
ZNF136            19   12273872   12300064    108      43  107853      0.43997      0.32998
LOC101060181      19   12358059   12377172     78      22  107853      0.69402      0.24383
ZNF44             19   12358059   12405714    227      38  107853      0.73594      0.23088
ZNF563            19   12428291   12444534     71      19  107853     -0.36207      0.64135
ZNF442            19   12460185   12476475    111      12  107853     -0.40288      0.65648
ZNF799            19   12500828   12512088     43      21  107853     -0.55121      0.70925
ZNF443            19   12537710   12551926     99      10  107853       1.1598      0.12306
ZNF709            19   12571998   12595632    108      27  107853      0.42403      0.33577
ZNF564            19   12636184   12691789    259      65  107853      -1.0241       0.8471
ZNF490            19   12686920   12721623    154      31  107853     0.027073       0.4892
ZNF791            19   12721732   12740676     86      19  107853     -0.69004      0.75491
MAN2B1            19   12757322   12777591     77      34  107853       0.9907      0.16091
WDR83             19   12777618   12786646     42      28  107853     -0.83538      0.79825
WDR83OS           19   12778881   12780465      7       5  107853     -0.51116      0.69538
DHPS              19   12786531   12792701     26      21  107853       1.1408      0.12698
LOC648044         19   12798791   12799230      3       2  107853       1.3265     0.092332
FBXW9             19   12799730   12807649     42      10  107853       -1.657      0.95125
TNPO2             19   12810008   12834838    117      22  107853     -0.34665      0.63557
C19orf43          19   12841454   12845529      7       4  107853     -0.31687      0.62433
ASNA1             19   12848306   12859137     31      24  107853      0.49738      0.30946
BEST2             19   12862600   12869272     25      19  107853      -0.3451      0.63499
HOOK2             19   12873817   12889248     62      28  107853      -0.7905      0.78538
JUNB              19   12902310   12904125      3       2  107853      -1.8242      0.96594
PRDX2             19   12907634   12912724     26       9  107853      0.51326      0.30388
RNASEH2A          19   12912863   12924462     69      16  107853       1.0537      0.14601
RTBDN             19   12936291   12946242     32      14  107853       1.5844     0.056554
MAST1             19   12949259   12985766    149      34  107853       1.6188     0.052749
DNASE2            19   12986025   12992409     23      14  107853       1.7011     0.044464
KLF1              19   12995236   12998017      5       3  107853       1.5781     0.057275
GCDH              19   13001943   13010813     40      14  107853       1.4045     0.080079
SYCE2             19   13009894   13030116     82      35  107853       1.8706       0.0307
FARSA             19   13033284   13044558     54      27  107853       2.2881     0.011066
CALR              19   13049414   13055304     20      13  107853       2.2596     0.011923
RAD23A            19   13056628   13064457     31      21  107853       2.3531    0.0093098
GADD45GIP1        19   13064970   13068068     11       8  107853       1.5239     0.063761
DAND5             19   13080432   13085567     33      25  107853      -0.3951      0.65361
NFIX              19   13106584   13209610    435      83  107853      0.35655      0.36071
LYL1              19   13208002   13213974     36      19  107853      0.50113      0.30814
TRMT1             19   13215714   13227573     50      33  107853     -0.64313      0.73993
NACC1             19   13228813   13251961     93      39  107853      0.61607      0.26892
STX10             19   13254872   13261188     19      10  107853      0.59808      0.27489
IER2              19   13261282   13265722     17      10  107853      -0.5164      0.69721
CACNA1A           19   13317256   13617274   1965     188  107853      0.83992      0.20048
CCDC130           19   13842574   13874108    162      37  107853      -1.4393      0.92497
MRI1              19   13875328   13885096     52      22  107853     0.057697        0.477
C19orf53          19   13885257   13889587     41       8  107853      0.24456       0.4034
ZSWIM4            19   13906258   13943068    159      38  107853      0.15564      0.43816
NANOS3            19   13988063   13991571     14       6  107853      0.27202       0.3928
C19orf57          19   13993168   14016909    125      16  107853     -0.32103       0.6259
CC2D1A            19   14016956   14041693    119      41  107853       0.6714      0.25098
PODNL1            19   14042000   14064204    106      35  107853       2.1358     0.016349
DCAF15            19   14063319   14072256     57      15  107853       1.0074      0.15688
RFX1              19   14072342   14117134    196      39  107853       1.2616      0.10355
RLN3              19   14139017   14141783     14       6  107853    -0.020056        0.508
IL27RA            19   14142552   14163731    109      26  107853       1.0283      0.15189
PALM3             19   14164179   14172908     43      25  107853      0.70801      0.23947
LOC113230         19   14183821   14185874     17      10  107853      0.22124      0.41245
C19orf67          19   14192444   14196607     18      11  107853      -0.4686      0.68032
SAMD1             19   14199229   14201232      8       5  107853     -0.95368      0.82988
PRKACA            19   14202500   14228559     94      32  107853     0.062755      0.47498
ASF1B             19   14230321   14247440     74      22  107853     -0.73994      0.77033
ADGRL1            19   14258549   14316997    273      70  107853      -0.8221      0.79449
ADGRE5            19   14491403   14519537    124      61  107853     -0.54746      0.70797
DDX39A            19   14519610   14530195     35      22  107853       -1.079       0.8597
PKN1              19   14544166   14582679    235      72  107853      -1.3581      0.91278
PTGER1            19   14583278   14586174     24      11  107853       -1.064      0.85633
GIPC1             19   14588571   14606961    128      38  107853      -1.0205      0.84625
DNAJB1            19   14625581   14640087     74      33  107853      -1.3156      0.90584
TECR              19   14640379   14676792    258      50  107853     -0.27729      0.60922
NDUFB7            19   14676890   14682889     43      18  107853     -0.75819      0.77583
CLEC17A           19   14693896   14721956    191      44  107853       1.6278     0.051786
ADGRE3            19   14730051   14785730    340      58  107853       1.9879     0.023413
ZNF333            19   14800711   14844558    274      45  107853      0.67662      0.24932
ADGRE2            19   14843509   14889353    335      45  107853       0.5027      0.30759
OR7C1             19   14909943   14946188    232      60  107853      0.13147       0.4477
OR7A5             19   14937139   14939276     16      11  107853      0.19236      0.42373
OR7A10            19   14951760   14952689      9       4  107853     -0.94606      0.82794
OR7A17            19   14991238   14992167      9       4  107853     -0.33951      0.63289
OR7C2             19   15052301   15053260      6       3  107853     -0.12279      0.54886
SLC1A6            19   15060845   15121455    521      48  107853      0.31566      0.37613
CCDC105           19   15121539   15134083    112      29  107853     -0.78005      0.78232
CASP14            19   15160291   15169104     67      18  107853     -0.60503      0.72742
OR1I1             19   15197877   15198944     16       6  107853       1.7183     0.042869
SYDE1             19   15218214   15225790     35      15  107853       1.4149     0.078547
ILVBL             19   15225785   15236610     62      24  107853      0.41397      0.33945
NOTCH3            19   15270444   15311792    230      36  107853     -0.45025      0.67373
EPHX3             19   15337730   15343858     24      17  107853     -0.31442       0.6234
BRD4              19   15348301   15443354    385     104  107853      0.34555      0.36484
AKAP8             19   15464332   15490638    125      54  107853     -0.14508      0.55768
AKAP8L            19   15490859   15529916    143      33  107853      0.69685      0.24295
WIZ               19   15532318   15560767     82      50  107853      0.13574      0.44601
RASAL3            19   15562435   15575382     40      27  107853      0.46381      0.32139
PGLYRP2           19   15579456   15590315     59      16  107853      0.19828      0.42141
CYP4F22           19   15619336   15663128    245      79  107853      0.35814      0.36012
CYP4F8            19   15726029   15740448    118      23  107853     -0.58664      0.72128
CYP4F3            19   15751701   15771570    201      29  107853      0.61622      0.26887
CYP4F12           19   15783567   15807984    275      18  107853     -0.32783      0.62848
OR10H2            19   15838834   15839862     12       7  107853     -0.55869      0.71181
OR10H3            19   15852203   15853153     10       5  107853      -1.2791      0.89957
OR10H5            19   15904859   15905806     15       7  107853      -1.2193      0.88864
OR10H1            19   15917817   15918936      6       4  107853      -0.3443      0.63469
CYP4F2            19   15988834   16008884    133      22  107853     -0.46884      0.68041
CYP4F11           19   16023180   16045676    151      19  107853     -0.23393      0.59248
OR10H4            19   16059818   16060768      9       4  107853      0.09542      0.46199
TPM4              19   16178317   16213815    193      54  107853      0.33312      0.36952
RAB8A             19   16222490   16244445    122      26  107853     -0.53746      0.70452
HSH2D             19   16244838   16269381    120      39  107853      0.92023      0.17872
CIB3              19   16272179   16284286     63      14  107853      0.19432      0.42296
FAM32A            19   16296235   16302857     31      14  107853      0.31401      0.37676
AP1M1             19   16308665   16346156    221      28  107853       1.1681      0.12139
KLF2              19   16435651   16438345     14       9  107853      0.98621      0.16202
EPS15L1           19   16466055   16582823    573      73  107853     -0.67763        0.751
CALR3             19   16589767   16607015     86      16  107853      0.99286      0.16039
C19orf44          19   16607187   16632180    117      27  107853      0.90033      0.18397
CHERP             19   16628700   16653341    137      47  107853      0.28073      0.38946
SLC35E1           19   16660648   16683193     82      25  107853      0.57152      0.28382
MED26             19   16685718   16739015    257      41  107853      0.63473       0.2628
SMIM7             19   16741562   16770968    150      45  107853      0.68879      0.24548
TMEM38A           19   16771938   16799830    148      40  107853      0.94699      0.17182
NWD1              19   16830787   16928774    609      89  107853      -1.0625        0.856
SIN3B             19   16940209   16991166    253      60  107853      -0.2559      0.60099
F2RL3             19   16999826   17002830     18      11  107853       1.0842      0.13914
CPAMD8            19   17003762   17137625    859     151  107853     -0.17403      0.56908
HAUS8             19   17160571   17186428    194      43  107853     -0.29843      0.61731
MYO9B             19   17186591   17324104   1004     112  107853       0.2911      0.38549
USE1              19   17326155   17330638     18      12  107853      0.42448      0.33561
OCEL1             19   17337040   17340028     38      11  107853       0.4739      0.31778
NR2F6             19   17342692   17356744     78      37  107853     -0.93764      0.82579
USHBP1            19   17360537   17375605     99      34  107853      0.72907      0.23298
BABAM1            19   17378200   17390162     81      26  107853      0.66236      0.25387
ANKLE1            19   17392454   17398455     51      11  107853     -0.42385      0.66416
ABHD8             19   17402940   17414282     74      27  107853     -0.57322      0.71675
MRPL34            19   17413616   17417652     24       7  107853       1.1317      0.12889
DDA1              19   17420337   17434107     90      25  107853      0.58395      0.27963
ANO8              19   17434032   17445638     45      20  107853      0.24153      0.40457
GTPBP3            19   17445735   17453540     40      11  107853      0.84608      0.19875
PLVAP             19   17462264   17488137    163      49  107853    -0.019188      0.50765
BST2              19   17502238   17516458    102      21  107853       2.3904    0.0084152
MVB12A            19   17516512   17536141    137      28  107853        1.479     0.069572
TMEM221           19   17546318   17559376     68      24  107853       0.7361      0.23083
NXNL1             19   17566234   17571725     36      12  107853       1.3471     0.088979
SLC27A1           19   17581300   17616977    203      37  107853     -0.05675      0.52263
PGLS              19   17622278   17632097     74      28  107853       1.6521     0.049255
FAM129C           19   17634110   17664648    173      59  107853    -0.071776      0.52861
COLGALT1          19   17666511   17693968    184      58  107853       0.1611      0.43601
UNC13A            19   17712137   17799123    601     118  107853       0.9081      0.18191
MAP1S             19   17830303   17845324    121      27  107853      0.48283      0.31461
FCHO1             19   17858527   17899377    275      49  107853      0.50237       0.3077
B3GNT3            19   17905919   17924385    130      40  107853      -0.2754       0.6085
INSL3             19   17927322   17932383     28      11  107853     -0.19496      0.57729
JAK3              19   17935591   17958880    138      57  107853       1.5861     0.056362
RPL18A            19   17970687   17974133     28      12  107853       1.1875      0.11752
SLC5A5            19   17982641   18005983    157      41  107853      0.72981      0.23275
CCDC124           19   18043824   18054794     59      23  107853       1.0966      0.13642
KCNN1             19   18062111   18110133    249      66  107853      -1.0903      0.86221
ARRDC2            19   18111944   18124911     67      23  107853      -1.0487      0.85284
IL12RB1           19   18170371   18197806    188      37  107853     -0.41769      0.66191
MAST3             19   18208585   18262502    331      36  107853       0.3195      0.37467
PIK3R2            19   18263988   18281343     73      26  107853       1.0403       0.1491
IFI30             19   18284590   18288934     20       7  107853       1.1725      0.12049
MPV17L2           19   18303986   18307552     17       6  107853      0.29525       0.3839
RAB3A             19   18307609   18314874     33      14  107853      0.21224      0.41596
PDE4C             19   18318771   18359010    222      49  107853      0.64667      0.25892
KIAA1683          19   18367906   18385319    155      29  107853     0.001698      0.49932
JUND              19   18390563   18392432      6       4  107853       1.3846     0.083091
LSM4              19   18417040   18434001    101      36  107853     0.049208      0.48038
PGPEP1            19   18451397   18480763    193      58  107853     -0.39185      0.65242
GDF15             19   18496968   18499986     20       8  107853     -0.55355      0.71005
LRRC25            19   18501947   18508428     37      12  107853     -0.30724      0.62067
SSBP4             19   18529679   18545372     80      33  107853      0.79188      0.21421
ISYNA1            19   18545198   18549111     18       9  107853      0.42778       0.3344
ELL               19   18553473   18632937    437      48  107853      0.34443      0.36526
FKBP8             19   18642568   18654887     69      21  107853       1.0108      0.15606
KXD1              19   18668572   18680197     80      26  107853      0.47816      0.31627
UBA52             19   18674576   18688270     87      20  107853      0.48752      0.31295
C19orf60          19   18699495   18703147     30      14  107853      0.36538      0.35741
CRLF1             19   18704035   18717660     68      18  107853      -1.0607      0.85558
TMEM59L           19   18723682   18731849     53      20  107853      -1.3829      0.91665
KLHL26            19   18747835   18781308    194      52  107853      -1.8336      0.96664
CRTC1             19   18794425   18893143    525      73  107853       1.0985      0.13599
COMP              19   18893583   18902114     32      19  107853      0.07764      0.46906
UPF1              19   18942744   18979039    172      66  107853      0.42084      0.33693
GDF1              19   18979361   19006953    134      52  107853      0.55423      0.28971
CERS1             19   18979361   19007396    134      52  107853      0.55423      0.28971
COPE              19   19010323   19030199     95      33  107853      0.48199      0.31491
DDX49             19   19030484   19039442     45      20  107853      0.26263      0.39642
HOMER3            19   19040010   19052041     54      29  107853     -0.80865      0.79064
SUGP2             19   19101697   19144861    245      35  107853       1.1905      0.11692
ARMC6             19   19144387   19168987    133      28  107853       1.3991     0.080893
