GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ZSCAN5B           19   56701058   56709207     52      19  103765     0.040943      0.48367
ZSCAN5A           19   56732672   56826208    625     128  103765      0.94793      0.17158
LOC100506374      19   56784111   56821823    207      53  103765      0.94137      0.17326
ZNF582            19   56886595   56904970    110      51  103765      0.74443      0.22831
ZNF583            19   56915383   56936400     81      23  103765      0.81545      0.20741
ZNF667            19   56950693   56988770    185      44  103765      0.17082      0.43218
ZNF471            19   57019212   57041581    117      24  103765     -0.18772      0.57445
ZFP28             19   57050317   57068170     94      34  103765     -0.36301       0.6417
ZNF470            19   57078401   57099965    123      24  103765     -0.77087      0.77961
ZNF71             19   57106664   57135550    178      35  103765      0.52236      0.30071
SMIM17            19   57154527   57168614     95      20  103765      0.36417      0.35786
ZNF835            19   57173729   57183151     86      16  103765       1.1633      0.12235
PEG3              19   57285730   57352121    274      64  103765       0.3283      0.37134
ZIM2              19   57285915   57352097    273      63  103765      0.34151      0.36636
USP29             19   57631509   57643294     73      25  103765      0.30751      0.37923
ZIM3              19   57645464   57656570     97      29  103765     0.037455      0.48506
DUXA              19   57663094   57678856    120      38  103765       1.1133      0.13279
ZNF264            19   57702868   57734214    174      48  103765       1.6953     0.045007
AURKC             19   57741750   57746916     38      15  103765      0.57012       0.2843
ZNF805            19   57752053   57774106    143      27  103765     -0.60241      0.72655
ZNF460            19   57790776   57805436     96      28  103765      -1.1164      0.86788
ZNF543            19   57831865   57842144     80      25  103765     -0.76311       0.7773
ZNF304            19   57862645   57871266     52      24  103765      -1.6474      0.95026
ZNF547            19   57874891   57890927    102      30  103765      -1.6587      0.95141
ZNF548            19   57901218   57913919     61      30  103765     -0.39682      0.65425
ZNF17             19   57922529   57933307     61      32  103765       0.4829      0.31458
ZNF749            19   57946693   57957291     58      28  103765      -2.1045      0.98233
VN1R1             19   57966542   57968107      5       3  103765       0.4349      0.33182
ZNF772            19   57980954   57988945     55      13  103765      0.71138      0.23843
ZNF419            19   57999079   58006048     61      14  103765      0.24634      0.40271
ZNF773            19   58011222   58029772    187      14  103765      -0.4315      0.66695
ZNF549            19   58038693   58052244     70      20  103765      0.40281      0.34354
ZNF550            19   58053204   58071231     89      36  103765     -0.71341       0.7622
ZNF416            19   58082387   58090266     35      22  103765      0.23072      0.40877
ZIK1              19   58095508   58105256     51      20  103765      0.44941      0.32657
ZNF530            19   58111253   58124090     58      27  103765       1.6159      0.05306
ZNF134            19   58125830   58133636     49      21  103765       1.3343     0.091052
ZNF211            19   58144535   58155409     92       8  103765       1.5489       0.0607
ZSCAN4            19   58180303   58190520     56      19  103765      0.37324      0.35449
ZNF551            19   58193337   58201179     30      17  103765      0.55442      0.28965
ZNF154            19   58208594   58220579     57      18  103765     -0.82756      0.79604
ZNF671            19   58231115   58238995     36      18  103765     -0.49979      0.69139
ZNF776            19   58258164   58269527     56      25  103765      -1.8924      0.97078
ZNF586            19   58281020   58291984     53      23  103765     -0.74117      0.77071
ZNF552            19   58318450   58326529     41      18  103765     -0.47736      0.68345
ZNF587            19   58331011   58379953    321      61  103765     -0.84404      0.80068
ZNF587B           19   58341427   58357606     94      35  103765     -0.44093      0.67037
ZNF814            19   58380747   58400442     84      28  103765    -0.046815      0.51867
ZNF417            19   58417142   58427978     62      25  103765     -0.22198      0.58783
ZNF418            19   58433252   58446795     67      30  103765    -0.097486      0.53883
ZNF256            19   58452201   58459077     29      16  103765      0.59883      0.27464
C19orf18          19   58469805   58485902    111      32  103765     -0.89254      0.81395
ZNF606            19   58488440   58514714    159      27  103765      -1.9729      0.97574
ZSCAN1            19   58545434   58565999    104      33  103765      -1.0945      0.86314
ZNF135            19   58570607   58581123     50      15  103765      0.48713      0.31308
ZSCAN18           19   58595204   58629793    298      40  103765       2.2293     0.012898
ZNF329            19   58637695   58666477    230      37  103765       1.0823      0.13956
ZNF274            19   58694356   58724928    159      51  103765       1.3571     0.087381
ZNF544            19   58739960   58788923    354      51  103765       1.8708     0.030685
ZNF8              19   58790314   58827023    226      66  103765       1.9251     0.027109
ZSCAN22           19   58838385   58853712     80      13  103765      0.23997      0.40518
A1BG              19   58858172   58864865     23      11  103765      0.93636      0.17454
ZNF497            19   58865723   58874214     34      17  103765      -1.7762      0.96215
ZNF837            19   58878990   58892389     66      17  103765       1.8496     0.032185
RPS5              19   58898636   58906171     68      14  103765    -0.092644      0.53691
RNF225            19   58907457   58908446      5       2  103765      0.93752      0.17424
ZNF584            19   58919245   58929694     76      16  103765      0.25266      0.40026
ZNF132            19   58944181   58951589     36      15  103765        1.056      0.14547
ZNF324B           19   58962971   58969199     34      14  103765       1.3079     0.095461
ZNF324            19   58978412   58984945     26      17  103765      0.38389      0.35053
ZNF446            19   58985910   58992601     36      18  103765       1.1171      0.13199
SLC27A5           19   59009700   59023432     57      24  103765      0.41165       0.3403
ZBTB45            19   59024897   59031845     25      18  103765     -0.29216      0.61492
TRIM28            19   59055824   59062087     27      17  103765     -0.27339      0.60772
CHMP2A            19   59062933   59066495     16      11  103765      0.86302      0.19406
UBE2M             19   59067079   59070343     19      12  103765       1.5464     0.060998
MZF1              19   59073284   59085757     63      25  103765      0.59582      0.27565
DEFB125           20      68351      77296     34      24  103765       1.4151     0.078525
DEFB126           20     123194     126392     14       7  103765      0.58373       0.2797
DEFB127           20     138111     139804     17       3  103765       1.7307     0.041749
DEFB128           20     168527     170264     17      10  103765       1.6249     0.052092
DEFB129           20     207899     210527     20       6  103765     -0.77778      0.78165
DEFB132           20     238377     241737     37       9  103765       1.0987      0.13595
C20orf96          20     251504     271419    178      31  103765     -0.33146      0.62985
ZCCHC3            20     278204     280965      8       4  103765     -0.50745      0.69408
SOX12             20     306215     310872     27      10  103765     0.098312      0.46084
NRSN2             20     326789     335512     42      22  103765      -1.1624      0.87746
TRIB3             20     356447     378203    170      54  103765     -0.64489       0.7405
RBCK1             20     388696     411610    173      42  103765       1.1048      0.13463
TBC1D20           20     416124     443187    136      35  103765       2.0071     0.022367
CSNK2A1           20     463338     524482    265      54  103765      0.36415      0.35787
TCF15             20     584637     590910     28      15  103765      0.66033      0.25452
SRXN1             20     627259     634014     47      21  103765      -1.0289      0.84824
SCRT2             20     642240     656823     74      35  103765     -0.50306      0.69254
SLC52A3           20     740724     756628    155      47  103765      -1.1092      0.86634
FAM110A           20     814354     826922    103      40  103765      0.28484      0.38788
ANGPT4            20     852763     896977    410      79  103765      -1.3486      0.91127
RSPO4             20     939095     982907    338      57  103765       1.2729      0.10152
PSMF1             20    1093872    1149017    280      66  103765     -0.21582      0.58544
TMEM74B           20    1161213    1166077     26      18  103765     0.031146      0.48758
C20orf202         20    1184098    1188918     29      16  103765     -0.15539      0.56174
RAD21L1           20    1206707    1235988    134      36  103765      0.18064      0.42832
SNPH              20    1246948    1289971    243      75  103765   -0.0049955      0.50199
SDCBP2            20    1290553    1309879    143      56  103765      0.95071      0.17088
FKBP1A            20    1349621    1373816    135      40  103765      0.26356      0.39606
NSFL1C            20    1422807    1448345    112      44  103765     -0.86652       0.8069
SIRPB2            20    1455236    1472233    115      26  103765      0.70025      0.24189
SIRPD             20    1514897    1539489    143      40  103765       2.8096    0.0024803
SIRPB1            20    1545029    1600720    102      38  103765       1.6204     0.052572
SIRPG             20    1609522    1638425    178      40  103765       1.9204     0.027405
SIRPA             20    1874763    1920540    247      61  103765      -1.0931      0.86283
PDYN              20    1959402    1974931    101      29  103765      0.68752      0.24588
STK35             20    2082528    2129201    262      44  103765      0.52588      0.29949
LOC388780         20    2187574    2193797     34      13  103765      -1.3301      0.90826
TGM3              20    2276613    2321725    276      65  103765      0.86913      0.19239
TGM6              20    2361554    2413399    337      53  103765     -0.40741      0.65815
SNRPB             20    2442281    2451499     30      13  103765      0.67819      0.24883
ZNF343            20    2462463    2489778    119      36  103765       1.4839     0.068924
TMC2              20    2517253    2622494    739      77  103765      -2.4778      0.99339
NOP56             20    2633178    2639039     43      20  103765      0.34985      0.36323
IDH3B             20    2639041    2644865     29      11  103765      -1.0954      0.86333
EBF4              20    2673524    2740754    410      62  103765      -1.2285      0.89037
CPXM1             20    2774715    2781292     41      21  103765     -0.69011      0.75494
C20orf141         20    2795633    2796476     10       7  103765      -1.3737      0.91523
TMEM239           20    2796585    2797804      5       3  103765      0.68312      0.24727
PCED1A            20    2815960    2821889     35      17  103765     -0.35508      0.63874
VPS16             20    2821373    2847378    181      32  103765      0.20533      0.41866
PTPRA             20    2844841    3019316    846      66  103765       0.6827       0.2474
GNRH2             20    3024268    3026391     10       5  103765      0.31878      0.37495
MRPS26            20    3026675    3028896     16      11  103765      0.90335      0.18317
OXT               20    3052266    3053163      4       2  103765      0.11314      0.45496
AVP               20    3063202    3065370     10       6  103765     -0.46479      0.67896
UBOX5             20    3088219    3140556    276      47  103765     -0.24778      0.59785
FASTKD5           20    3127165    3140532     72      28  103765     -0.61388      0.73035
LZTS3             20    3143263    3154238     66      33  103765      -0.4603      0.67735
DDRGK1            20    3171012    3185295     94      28  103765     -0.42114      0.66317
ITPA              20    3189514    3204516    106      27  103765      0.43649      0.33124
SLC4A11           20    3208063    3222109     98      29  103765      0.27571      0.39138
C20orf194         20    3229948    3388587    972      39  103765      -1.0201      0.84615
ATRN              20    3451665    3631769    919      55  103765     -0.41592      0.66127
GFRA4             20    3639939    3644046     24      10  103765      0.44683       0.3275
ADAM33            20    3648620    3662755    119      49  103765      0.10191      0.45941
SIGLEC1           20    3667617    3693213    163      35  103765       2.4915    0.0063597
HSPA12B           20    3713317    3733758     94      38  103765      0.46807      0.31987
C20orf27          20    3734146    3749035    105      42  103765     0.024198      0.49035
SPEF1             20    3758151    3762113     16       9  103765      0.52316      0.30043
CENPB             20    3764498    3767337      7       5  103765       1.8523     0.031991
CDC25B            20    3767419    3786765     99      31  103765     -0.47012      0.68087
AP5S1             20    3801171    3805954     16       7  103765      0.23187      0.40832
MAVS              20    3827446    3856770    209      83  103765       1.5606     0.059314
PANK2             20    3869486    3904538    192      48  103765       1.1856      0.11789
RNF24             20    3912068    3996216    429      45  103765      0.71945      0.23593
SMOX              20    4129426    4168394    251      54  103765     -0.23802      0.59407
ADRA1D            20    4201278    4229659    165      50  103765      -1.2769      0.89918
PRNP              20    4666797    4682235     82      27  103765       2.1591      0.01542
PRND              20    4702556    4709106     60      29  103765      0.44423      0.32844
RASSF2            20    4760669    4804291    377      63  103765     -0.43161      0.66699
SLC23A2           20    4833002    4990939    891     129  103765     -0.73582      0.76908
TMEM230           20    5049129    5093736    254      29  103765      0.81033      0.20887
PCNA              20    5095599    5107268     45      13  103765      0.39131      0.34778
CDS2              20    5107407    5178533    366      48  103765      -1.6396      0.94946
PROKR2            20    5281711    5297378    184      17  103765      0.03561       0.4858
GPCPD1            20    5525080    5591672    325      53  103765     -0.87965      0.81047
C20orf196         20    5731043    5844558    738     110  103765       2.4508    0.0071273
CHGB              20    5891974    5906007     79      22  103765     -0.77012      0.77939
TRMT6             20    5918479    5931204     83      21  103765      0.97902      0.16378
MCM8              20    5931298    5975852    308      43  103765      0.88884      0.18704
CRLS1             20    5986739    6020699    155      33  103765      0.89481      0.18545
LRRN4             20    6021192    6034726     74      21  103765        1.417     0.078237
FERMT1            20    6055492    6104191    365      43  103765     -0.47975       0.6843
BMP2              20    6748745    6760910     56      23  103765       1.0306      0.15136
HAO1              20    7863631    7921093    339      62  103765      0.48783      0.31284
TMX4              20    7961713    8000393    208      34  103765     -0.85391      0.80342
PLCB1             20    8112912    8865547   4136     315  103765     -0.43323      0.66758
PLCB4             20    9049357    9461463   1966     195  103765     -0.02932       0.5117
LAMP5             20    9495005    9511171    100      30  103765     -0.64341      0.74002
PAK7              20    9518037    9819687   1669     172  103765     -0.29488      0.61596
ANKEF1            20   10015697   10037407     95      30  103765      0.41219       0.3401
SNAP25            20   10199477   10288068    441      81  103765    -0.072347      0.52884
MKKS              20   10385428   10414887    163      23  103765     -0.22481      0.58894
SLX4IP            20   10415951   10604551   1017      76  103765     -0.33177      0.62997
JAG1              20   10618332   10654694    193      58  103765       1.9353     0.026479
BTBD3             20   11871377   11907243    186      38  103765      0.57023      0.28426
SPTLC3            20   12989627   13147411   1124     101  103765       1.2467      0.10625
ISM1              20   13202418   13281297    551      75  103765       2.0282     0.021268
TASP1             20   13370036   13619583   1321      63  103765      0.18616      0.42616
ESF1              20   13694969   13765579    393      51  103765      0.41909      0.33757
NDUFAF5           20   13765672   13799067    198      47  103765      0.55027      0.29107
SEL1L2            20   13829635   13975979    757      83  103765       0.6833      0.24721
MACROD2           20   13976146   16033842  11885     485  103765      0.59175      0.27701
FLRT3             20   14304639   14318313     58      28  103765      0.89835       0.1845
KIF16B            20   16252742   16554079   2006     118  103765   0.00051991      0.49979
SNRPB2            20   16710609   16722417     68      24  103765       2.1772     0.014733
OTOR              20   16728998   16732809     25      14  103765     -0.35696      0.63944
PCSK2             20   17206752   17465223   1622     115  103765     -0.38844      0.65116
BFSP1             20   17474550   17549865    468      99  103765     0.070675      0.47183
DSTN              20   17549818   17588887    204      44  103765      0.32277      0.37344
RRBP1             20   17594323   17662934    409     105  103765     -0.28037       0.6104
BANF2             20   17674320   17716517    280      41  103765      -1.0246      0.84723
SNX5              20   17922244   17949490    164      28  103765     -0.48186      0.68505
MGME1             20   17949534   17971765    107      21  103765     -0.16869      0.56698
OVOL2             20   18004796   18039834    243      58  103765      0.95385      0.17008
PET117            20   18118499   18169016    295      62  103765       2.7887    0.0026458
CSRP2BP           20   18122868   18169031    262      58  103765       2.7755    0.0027559
ZNF133            20   18268872   18297640    146      38  103765     -0.10713      0.54266
DZANK1            20   18364011   18447995    487      62  103765       1.9609     0.024943
POLR3F            20   18448033   18465287     97      26  103765    -0.077121      0.53074
RBBP9             20   18467184   18477899     47      20  103765      0.30255      0.38112
SEC23B            20   18488188   18542059    343      35  103765      0.92989      0.17622
DTD1              20   18568556   18744561   1191      55  103765       1.2124      0.11267
C20orf78          20   18790372   18810839    131      45  103765       2.3525    0.0093251
SCP2D1            20   18794370   18795036      5       3  103765       1.9878      0.02342
SLC24A3           20   19193290   19703541   2963     210  103765      0.60957      0.27107
RIN2              20   19738254   19983103   1566     194  103765       1.6587     0.048586
NAA20             20   19997934   20014273     70      20  103765      -1.2157      0.88795
CRNKL1            20   20015005   20036690    138      28  103765      0.19693      0.42194
CFAP61            20   20033158   20341359   1640     125  103765       1.1861      0.11779
INSM1             20   20348765   20351593      6       3  103765       1.2591      0.10399
RALGAPA2          20   20370202   20693281   1185      77  103765        1.798     0.036089
KIZ               20   21106624   21227260    548      49  103765      0.74957      0.22676
XRN2              20   21283942   21370463    334      43  103765       1.1256      0.13017
NKX2-4            20   21376005   21378047      3       2  103765       2.2498      0.01223
NKX2-2            20   21491655   21494664     12       7  103765       1.6181     0.052826
PAX1              20   21686297   21699124     38      22  103765      -1.3145      0.90566
FOXA2             20   22561642   22566101     19      10  103765      0.27369      0.39216
SSTR4             20   23016057   23017314     14       7  103765       1.2391      0.10765
THBD              20   23026270   23030301     23      15  103765       1.5009     0.066697
CD93              20   23059993   23066977     47      23  103765      0.56783      0.28508
NXT1              20   23331373   23335408     30      15  103765     -0.04379      0.51746
GZF1              20   23342769   23353683     54      19  103765     -0.40817      0.65843
NAPB              20   23355156   23402156    285      28  103765     -0.14216      0.55652
CSTL1             20   23420322   23425567     33      15  103765     -0.82175      0.79439
CST11             20   23431041   23433482      9       5  103765     -0.26769      0.60553
CST8              20   23471766   23476655     27      10  103765         0.34      0.36693
CST9L             20   23545369   23549386     38       7  103765     -0.47649      0.68314
CST9              20   23583047   23586610     18       9  103765       1.6839     0.046097
CST3              20   23608534   23618685     66      16  103765      0.48967      0.31218
CST4              20   23666277   23669662     23      10  103765     -0.76927      0.77913
CST1              20   23728190   23731574     27      15  103765    -0.075558      0.53011
CST2              20   23804404   23807312     34      16  103765      0.57295      0.28334
CST5              20   23856572   23860380     33      11  103765      0.76798      0.22125
GGTLC1            20   23965687   23969475     22      10  103765       1.0509      0.14665
SYNDIG1           20   24449835   24647253   1048     118  103765      0.66296      0.25368
CST7              20   24929866   24940564    103      23  103765      0.40913      0.34122
APMAP             20   24943566   24973610    176      34  103765      0.38558       0.3499
ACSS1             20   24986866   25038818    318      64  103765       1.9061     0.028321
VSX1              20   25051521   25063015     64      14  103765       0.4768      0.31675
ENTPD6            20   25176327   25207365    203      44  103765       1.1916       0.1167
PYGB              20   25228706   25278648    430      42  103765      0.62506      0.26596
ABHD12            20   25275379   25371618    551      38  103765      0.88031      0.18935
GINS1             20   25388323   25429191    243      41  103765      0.40036      0.34445
NINL              20   25433333   25566167    723      65  103765       1.1943      0.11618
NANP              20   25593571   25604648     46      12  103765       1.3275      0.09218
ZNF337            20   25654744   25677515    110      32  103765       1.2463      0.10634
DEFB115           20   29845467   29847435      9       5  103765      -2.0712      0.98083
DEFB116           20   29891015   29896388     27      13  103765      -1.0134      0.84457
DEFB118           20   29956421   29961726     23      11  103765      -1.8873      0.97044
DEFB119           20   29964966   29978452     66      23  103765       0.1261      0.44983
DEFB121           20   29992648   30006314     67      16  103765     -0.37312      0.64547
DEFB123           20   30028411   30038060     43      14  103765     -0.11737      0.54672
DEFB124           20   30053309   30060816     24      13  103765     -0.88639       0.8123
REM1              20   30063091   30072708     35      19  103765     -0.55919      0.71198
HM13              20   30102213   30158178    227      33  103765       1.0322      0.15098
ID1               20   30193086   30194318     17      11  103765      0.25507      0.39933
COX4I2            20   30225685   30232837     32      10  103765     -0.59445      0.72389
BCL2L1            20   30252261   30311752    206      41  103765       -1.009      0.84351
TPX2              20   30326904   30389605    241      51  103765      -1.3267      0.90769
MYLK2             20   30407115   30422500     80      20  103765      -1.7254      0.95777
FOXS1             20   30432103   30433420      7       4  103765     -0.29099      0.61447
DUSP15            20   30435441   30458479     92      37  103765      0.44746      0.32727
TTLL9             20   30458440   30532770    270      53  103765      0.56478      0.28611
PDRG1             20   30532758   30556513     77      33  103765     -0.12252      0.54876
XKR7              20   30555805   30586256    127      54  103765     -0.49441      0.68949
CCM2L             20   30598200   30619984     96      34  103765     -0.72006      0.76426
HCK               20   30639991   30689659    233      57  103765     -0.33313      0.63048
TM9SF4            20   30697309   30755061    248      48  103765      -1.0583      0.85503
PLAGL2            20   30780307   30795546     41      21  103765     -0.37051       0.6445
POFUT1            20   30795625   30826467     99      38  103765     -0.85805      0.80457
KIF3B             20   30865443   30922814    213      51  103765      0.91521      0.18004
ASXL1             20   30946147   31027122    284      45  103765       0.3503      0.36306
NOL4L             20   31030862   31172875    605      79  103765     0.048421      0.48069
C20orf203         20   31219427   31261743    210      56  103765      0.48295      0.31457
COMMD7            20   31290493   31331814    204      26  103765     0.017576      0.49299
DNMT3B            20   31350191   31397162    285      33  103765    -0.037663      0.51502
MAPRE1            20   31407699   31438211    166      49  103765       1.4363     0.075461
EFCAB8            20   31451595   31481113    177      32  103765       0.7111      0.23851
SUN5              20   31571579   31592239    162      24  103765      0.55646      0.28895
BPIFB2            20   31595384   31611515     98      35  103765   -0.0029387      0.50117
BPIFB6            20   31619454   31631853     79      24  103765      0.44192      0.32928
BPIFB3            20   31643230   31661434    118      32  103765     -0.24958      0.59854
BPIFB4            20   31669318   31699557    229      43  103765      -1.1059      0.86562
BPIFA2            20   31749660   31769223    147      15  103765      -1.2491      0.89418
BPIFA3            20   31805130   31815612     70      20  103765     -0.26954      0.60624
BPIFA1            20   31823802   31831115     37       9  103765     0.033805      0.48652
BPIFB1            20   31870941   31897684    132      38  103765       0.1041      0.45854
CDK5RAP1          20   31946645   31989375    156      49  103765      0.28263      0.38873
SNTA1             20   31995763   32031698    138      44  103765     0.027277      0.48912
CBFA2T2           20   32077928   32237837    454     134  103765      0.41481      0.33914
NECAB3            20   32244893   32262264     49      30  103765      -0.7619      0.77694
ACTL10            20   32254304   32256331      7       3  103765      -1.4776      0.93024
E2F1              20   32263292   32274210     42      28  103765     -0.69135      0.75533
PXMP4             20   32290550   32308136     68      20  103765     -0.63929      0.73868
ZNF341            20   32319566   32380075    223      62  103765      -1.3773       0.9158
CHMP4B            20   32399110   32442173    123      48  103765     -0.25826       0.6019
RALY              20   32581458   32670991    302      50  103765     -0.86095      0.80537
EIF2S2            20   32676115   32700085     71      30  103765      -1.1998      0.88489
ASIP              20   32829188   32857150    106      21  103765    -0.035147      0.51402
AHCY              20   32868071   32899608    113      26  103765      -1.4237      0.92274
ITCH              20   32951041   33099198    531      52  103765      -0.7869      0.78433
DYNLRB1           20   33104193   33128762     92      39  103765      -2.2277      0.98705
MAP1LC3A          20   33134688   33148149     57      25  103765     -0.82417      0.79508
PIGU              20   33148346   33265089    396      69  103765      -1.4116      0.92097
TP53INP2          20   33292147   33301240     35      23  103765      -1.6745      0.95299
NCOA6             20   33302578   33413433    353      44  103765      -1.2912      0.90169
GGT7              20   33432523   33460661    108      30  103765     -0.98485      0.83765
ACSS2             20   33462766   33515769    194      37  103765      -1.3258      0.90755
GSS               20   33516236   33543794     85      26  103765     -0.55349      0.71004
MYH7B             20   33543704   33590240    227      44  103765     -0.16417       0.5652
TRPC4AP           20   33590207   33680618    454      43  103765     -0.35898       0.6402
EDEM2             20   33703160   33735161    194      31  103765      0.01991      0.49206
PROCR             20   33759740   33803771    203      35  103765      0.25826       0.3981
MMP24             20   33814539   33864804    198      49  103765     -0.58451      0.72056
EIF6              20   33866709   33872619     39      12  103765     -0.78855      0.78481
FAM83C            20   33873534   33880225     29      18  103765       0.4782      0.31625
UQCC1             20   33890369   33999945    447      49  103765      0.88967      0.18682
GDF5              20   34021149   34026027     18       7  103765       1.0092      0.15644
CEP250            20   34042988   34105360    233      38  103765     -0.52596      0.70054
C20orf173         20   34108569   34117481     35      14  103765     -0.72176      0.76478
ERGIC3            20   34129778   34145405     52      14  103765      0.36286      0.35836
SPAG4             20   34203776   34208967     13       8  103765     -0.12064      0.54801
CPNE1             20   34213953   34252878    135      20  103765       0.1366      0.44567
RBM12             20   34236847   34252878     60      14  103765      0.20892      0.41726
NFS1              20   34256610   34287287    142      34  103765     -0.61825      0.73179
ROMO1             20   34287232   34288902      6       3  103765     -0.70128      0.75844
RBM39             20   34291531   34330258    195      26  103765      0.53077      0.29779
PHF20             20   34359923   34538292    801      39  103765      0.14512      0.44231
SCAND1            20   34541539   34543281      8       5  103765       1.3182     0.093712
CNBD2             20   34556529   34618622    191      40  103765    -0.050003      0.51994
EPB41L1           20   34679426   34820721    496      84  103765      0.84034      0.20036
AAR2              20   34824339   34844863     63      29  103765       1.5674     0.058507
DLGAP4            20   34995444   35157040    584     120  103765      0.20808      0.41758
MYL9              20   35169887   35178226     47      32  103765     -0.92784      0.82326
TGIF2             20   35201876   35222355     55      35  103765       1.2049      0.11412
TGIF2-C20orf24    20   35202957   35240960    105      60  103765      0.59216      0.27687
C20orf24          20   35234137   35240960     27      19  103765     -0.50688      0.69388
SLA2              20   35240922   35274619    103      62  103765      0.52035      0.30141
NDRG3             20   35280169   35374541    264     121  103765       1.0276      0.15207
DSN1              20   35380194   35402578     58      42  103765       0.8968      0.18491
SOGA1             20   35405845   35492087    287      82  103765      0.45861      0.32326
TLDC2             20   35504570   35522632     93      35  103765      0.37527      0.35373
SAMHD1            20   35519285   35580246    248      61  103765      0.59967      0.27436
RBL1              20   35624752   35724403    322      76  103765       1.6682     0.047643
MROH8             20   35729629   35807974    342      50  103765       1.8455     0.032481
RPN2              20   35807454   35870026    328      28  103765      0.85244      0.19699
GHRH              20   35879489   35887534     36      16  103765      0.41964      0.33737
MANBAL            20   35918051   35945663    100      40  103765       1.5785     0.057229
SRC               20   35973088   36033835    308      68  103765       1.0031      0.15791
BLCAP             20   36145819   36156333     37      20  103765     -0.65699      0.74441
NNAT              20   36149607   36152092      5       3  103765      -1.2038      0.88567
CTNNBL1           20   36322357   36500531    734      79  103765     -0.30361      0.61929
VSTM2L            20   36531499   36573752    230      54  103765      0.40713      0.34196
TTI1              20   36611419   36661870    188      71  103765     -0.10191      0.54059
RPRD1B            20   36661864   36756182    375      57  103765     -0.45923      0.67696
TGM2              20   36756863   36794910    220      58  103765     -0.11624      0.54627
KIAA1755          20   36838907   36889174    267      41  103765     -0.67943      0.75157
BPI               20   36932552   36965907    231      57  103765    -0.072024      0.52871
LBP               20   36974814   37005653    247      51  103765      0.48237      0.31477
RALGAPB           20   37101486   37207504    410      48  103765      0.35766       0.3603
ADIG              20   37209838   37217104     33      22  103765      0.87038      0.19205
ARHGAP40          20   37230577   37279295    284      61  103765     -0.23074      0.59124
SLC32A1           20   37353105   37358015     11       7  103765       0.2027      0.41969
ACTR5             20   37376933   37401089    157      28  103765      0.95341      0.17019
PPP1R16B          20   37434348   37551667    573     100  103765      0.81053      0.20882
FAM83D            20   37554955   37581703    122      25  103765       1.3235     0.092832
DHX35             20   37590981   37668366    301      37  103765       0.5996      0.27439
MAFB              20   39314488   39317880      5       3  103765     -0.15598      0.56198
TOP1              20   39657462   39753127    326      61  103765     -0.40353      0.65672
PLCG1             20   39766159   39804359    142      63  103765     -0.16816      0.56677
ZHX3              20   39807089   39928766    492      72  103765       0.4583      0.32337
LPIN3             20   39969495   39989222     98      34  103765     -0.32773      0.62844
EMILIN3           20   39988606   39995498     33      12  103765      0.59063      0.27738
CHD6              20   40030741   40247133    963      70  103765       0.5504      0.29102
PTPRT             20   40701392   41818557   6621     426  103765     -0.27505      0.60836
SRSF6             20   42086504   42092245     23      12  103765       -1.506      0.93396
L3MBTL1           20   42136320   42179590    238      52  103765    -0.082166      0.53274
SGK2              20   42187566   42214317    162      68  103765       1.5094     0.065601
IFT52             20   42219574   42275862    296      31  103765      0.76251      0.22288
MYBL2             20   42295659   42345136    284      46  103765       1.3199     0.093434
GTSF1L            20   42354801   42355647      5       3  103765       1.4815     0.069238
TOX2              20   42543492   42698256    845     148  103765     -0.40063      0.65565
JPH2              20   42740337   42816218    473      85  103765     -0.40377      0.65681
OSER1             20   42824579   42839702     92      23  103765      0.08241      0.46716
GDAP1L1           20   42875739   42909557    167      34  103765     -0.83108      0.79704
FITM2             20   42935197   42939889     23      13  103765      -1.0605      0.85555
R3HDML            20   42965798   42979432     86      14  103765     -0.39861      0.65491
HNF4A             20   42984441   43061485    441      98  103765     -0.60028      0.72584
TTPAL             20   43104526   43123244     75      27  103765     -0.52248      0.69933
SERINC3           20   43124864   43150726     99      36  103765      0.19285      0.42354
PKIG              20   43160422   43247678    333      54  103765     -0.55468      0.71044
ADA               20   43248160   43280376    176      60  103765      0.45155       0.3258
WISP2             20   43343493   43356453     58      25  103765     -0.69949      0.75788
KCNK15            20   43374488   43380954     32      16  103765       -1.788      0.96312
RIMS4             20   43380445   43438979    258      51  103765     -0.32981      0.62923
YWHAB             20   43514240   43537173    118      32  103765      0.53606      0.29596
PABPC1L           20   43538701   43587585    308      52  103765      0.90749      0.18207
TOMM34            20   43570771   43589114     75      31  103765        1.299      0.09697
STK4              20   43595120   43708600    585      49  103765      -1.2269      0.89007
KCNS1             20   43720950   43729753     44      23  103765      0.59214      0.27688
WFDC5             20   43738093   43743813     38      19  103765       2.7703    0.0027998
WFDC12            20   43752067   43753106      5       2  103765       1.0234      0.15305
PI3               20   43803540   43805185     22       6  103765      0.38195      0.35125
SEMG1             20   43835605   43838414     15       6  103765     -0.40904      0.65874
SEMG2             20   43850010   43853099     18       6  103765      0.40156        0.344
SLPI              20   43880880   43883205     17       7  103765    -0.062705        0.525
MATN4             20   43922086   43937206     84      20  103765    -0.093153      0.53711
RBPJL             20   43935483   43946464     60      23  103765       -1.197      0.88434
SDC4              20   43953928   43977064    139      27  103765      0.97228      0.16546
SYS1              20   43988660   44005442     86      23  103765    -0.098912       0.5394
TP53TG5           20   44002520   44009937     31      11  103765      -0.6992      0.75779
